record_type,area_code,sec,blank_6,icao,icao_code,sub,communications_type,communications_frequency,guard_transmit,frequency_units,cont_no_column_26,service_indicator,radar_service,modulation,signal_emission,latitude,longitude,magnetic_variation,facility_elevation,h24_indicator,sectorization,altitude_description,communication_altitude_1,communication_altitude_2,sector_facility,sector_facility_icao,sector_facility_section,sector_facility_subsection,distance_description,communications_distance,remote_facility,remote_facility_icao,remote_facility_section,remote_facility_subsection,call_sign,sim_cont_appl_code,sim_cont_appl_label,cont#3_appl_code,cont#3_appl_label,cont#4_appl_code,cont#4_appl_label,cont#5_appl_code,cont#5_appl_label,primary_1_123,sim_cont_1_123,cont#3_1_123,cont#4_1_123,cont#5_1_123
S,EEU,P,,UUWW,UU,V,TWR,0118300,,V,1,,R,A,,N55355700,E037162300,E0110,00685,Y,,-,02500,,UUWW,UU,P,A,,00,,,,,VNUKOVO TOWER/PRECISION,,,,,,,,,SEEUP UUWWUUVTWR0118300 V1   RA N55355700E037162300E011000685Y      -02500     UUWWUUPA 00        VNUKOVO TOWER/PRECISION  ,SEEUP UUWWUUVTWR0118300 V2 WITHIN VNUKOVO START/PRECISION AREA                                                             ,,,
S,EEU,P,,UUWW,UU,V,TWR,0119450,,V,0,S,N,A,,N55355700,E037162300,E0110,00685,Y,,,,,,,,,,00,,,,,VNUKOVO TOWER 1,,,,,,,,,SEEUP UUWWUUVTWR0119450 V0 S NA N55355700E037162300E011000685Y                          00        VNUKOVO TOWER 1          ,,,,
S,EEU,P,,UUWW,UU,V,TWR,0122300,,V,0,,N,A,,N55355700,E037162300,E0110,00685,Y,,-,01500,,UUWW,UU,P,A,,00,,,,,VNUKOVO TOWER 1,,,,,,,,,SEEUP UUWWUUVTWR0122300 V0   NA N55355700E037162300E011000685Y      -01500     UUWWUUPA 00        VNUKOVO TOWER 1          ,,,,
S,EEU,P,,UUWW,UU,V,TWR,0129000,,V,0,S,R,A,,N55355700,E037162300,E0110,00685,Y,,,,,,,,,,00,,,,,VNUKOVO TOWER/PRECISION,,,,,,,,,SEEUP UUWWUUVTWR0129000 V0 S RA N55355700E037162300E011000685Y                          00        VNUKOVO TOWER/PRECISION  ,,,,
S,EEU,P,,UUYH,UL,V,ATI,0127400,T,V,1,L,N,A,,N63340100,E053481600,E0210,00482,N,,,,,,,,,,00,,,,,,,,,,,,,,SEEUP UUYHULVATI0127400TV1  LNA N63340100E053481600E021000482N                          00                                 ,SEEUP UUYHULVATI0127400TV2 T  1704301830                                                                                   ,,,
S,EEU,P,,UUYH,UL,V,OPS,0131800,,V,0,L,N,A,,N63340100,E053481600,E0210,00482,Y,,,,,,,,,,00,,,,,UKHTA TRANSIT,,,,,,,,,SEEUP UUYHULVOPS0131800 V0  LNA N63340100E053481600E021000482Y                          00        UKHTA TRANSIT            ,,,,
S,EEU,P,,UUYH,UL,V,TWR,0118100,,V,1,L,N,A,,N63340100,E053481600,E0210,00482,N,,,,,,,,,,00,,,,,UKHTA,,,,,,,,,SEEUP UUYHULVTWR0118100 V1  LNA N63340100E053481600E021000482N                          00        UKHTA                    ,SEEUP UUYHULVTWR0118100 V2 T  1704301830                                                                                   ,,,
S,EEU,P,,UUYS,UL,V,ATI,0127900,T,V,1,L,N,A,,N66001700,E057220200,E0230,00262,N,,,,,,,,,,00,,,,,,,,,,,,,,SEEUP UUYSULVATI0127900TV1  LNA N66001700E057220200E023000262N                          00                                 ,SEEUP UUYSULVATI0127900TV2 T  1704001600                                                                                   ,,,
S,EEU,P,,UUYS,UL,V,OPS,0131900,,V,1,L,N,A,,N66001700,E057220200,E0230,00262,N,,,,,,,,,,00,,,,,USINSK TRANSIT,,,,,,,,,SEEUP UUYSULVOPS0131900 V1  LNA N66001700E057220200E023000262N                          00        USINSK TRANSIT           ,SEEUP UUYSULVOPS0131900 V2 T  1704001600                                                                                   ,,,
S,EEU,P,,UUYS,UL,V,TWR,0118200,,V,1,L,N,A,,N66001700,E057220200,E0230,00262,N,,,,,,,,,,00,,,,,USINSK,,,,,,,,,SEEUP UUYSULVTWR0118200 V1  LNA N66001700E057220200E023000262N                          00        USINSK                   ,SEEUP UUYSULVTWR0118200 V2 T  1704001600                                                                                   ,,,
S,EEU,P,,UUYW,UL,V,APP,0129500,,V,1,L,R,A,,N67292000,E063593500,E0250,00604,N,,,,,,,,,,00,,,,,VORKUTA PODKHOD,,,,,,,,,SEEUP UUYWULVAPP0129500 V1  LRA N67292000E063593500E025000604N                          00        VORKUTA PODKHOD          ,SEEUP UUYWULVAPP0129500 V2 T  1604001700                                                                                   ,,,
S,EEU,P,,UUYW,UL,V,ATI,0126400,T,V,1,L,N,A,,N67292000,E063593500,E0250,00604,N,,,,,,,,,,00,,,,,,,,,,,,,,SEEUP UUYWULVATI0126400TV1  LNA N67292000E063593500E025000604N                          00                                 ,SEEUP UUYWULVATI0126400TV2 H  1604001700                                                                                   ,,,
S,EEU,P,,UUYW,UL,V,OPS,0122900,,V,1,L,N,A,,N67292000,E063593500,E0250,00604,N,,,,,,,,,,00,,,,,VORKUTA TRANSIT,,,,,,,,,SEEUP UUYWULVOPS0122900 V1  LNA N67292000E063593500E025000604N                          00        VORKUTA TRANSIT          ,SEEUP UUYWULVOPS0122900 V2 N  DURING HOURS OF SCHEDULED OPERATIONS                                                         ,,,
S,EEU,P,,UUYW,UL,V,RDO,0342200,,H,1,L,N,A,J,N67292000,E063593500,E0250,00604,N,,,,,,,,,,00,,,,,VORKUTA,,,,,,,,,SEEUP UUYWULVRDO0342200 H1  LNAJN67292000E063593500E025000604N                          00        VORKUTA                  ,SEEUP UUYWULVRDO0342200 H2 T  1604001700                                                                                   ,,,
S,EEU,P,,UUYW,UL,V,RDO,0471200,,H,1,L,N,A,J,N67292000,E063593500,E0250,00604,N,,,,,,,,,,00,,,,,VORKUTA,,,,,,,,,SEEUP UUYWULVRDO0471200 H1  LNAJN67292000E063593500E025000604N                          00        VORKUTA                  ,SEEUP UUYWULVRDO0471200 H2 T  1604001700                                                                                   ,,,
S,EEU,P,,UUYW,UL,V,RDO,0559600,,H,1,L,N,A,J,N67292000,E063593500,E0250,00604,N,,,,,,,,,,00,,,,,VORKUTA,,,,,,,,,SEEUP UUYWULVRDO0559600 H1  LNAJN67292000E063593500E025000604N                          00        VORKUTA                  ,SEEUP UUYWULVRDO0559600 H2 T  1604001700                                                                                   ,,,
S,EEU,P,,UUYW,UL,V,TWR,0120600,,V,1,L,N,A,,N67292000,E063593500,E0250,00604,N,,,,,,,,,,00,,,,,VORKUTA VYSHKA,,,,,,,,,SEEUP UUYWULVTWR0120600 V1  LNA N67292000E063593500E025000604N                          00        VORKUTA VYSHKA           ,SEEUP UUYWULVTWR0120600 V2 T  1604001700                                                                                   ,,,
S,EEU,P,,UUYY,UL,V,ATI,0126600,T,V,0,L,N,A,,N61384900,E050504200,E0190,00339,Y,,,,,,,,,,00,,,,,,,,,,,,,,SEEUP UUYYULVATI0126600TV0  LNA N61384900E050504200E019000339Y                          00                                 ,,,,
S,EEU,P,,UUYY,UL,V,OPS,0131600,,V,0,,N,A,,N61384900,E050504200,E0190,00339,Y,,,,,,,,,,00,,,,,SIVKAR TRANSIT,,,,,,,,,SEEUP UUYYULVOPS0131600 V0   NA N61384900E050504200E019000339Y                          00        SIVKAR TRANSIT           ,,,,
S,EEU,P,,UUYY,UL,V,RDR,0124600,,V,0,,R,A,,N61384900,E050504200,E0190,00339,Y,,,,,,,,,,00,,,,,SIVKAR,,,,,,,,,SEEUP UUYYULVRDR0124600 V0   RA N61384900E050504200E019000339Y                          00        SIVKAR                   ,,,,
S,EEU,P,,UUYY,UL,V,RDR,0129000,,V,0,S,R,A,,N61384900,E050504200,E0190,00339,Y,,,,,,,,,,00,,,,,SIVKAR,,,,,,,,,SEEUP UUYYULVRDR0129000 V0 S RA N61384900E050504200E019000339Y                          00        SIVKAR                   ,,,,
S,EEU,P,,UUYY,UL,V,TWR,0124600,,V,0,,N,A,,N61384900,E050504200,E0190,00339,Y,,,,,,,,,,00,,,,,SIVKAR START,,,,,,,,,SEEUP UUYYULVTWR0124600 V0   NA N61384900E050504200E019000339Y                          00        SIVKAR START             ,,,,
S,EEU,P,,UUYY,UL,V,TWR,0129000,,V,0,S,N,A,,N61384900,E050504200,E0190,00339,Y,,,,,,,,,,00,,,,,SIVKAR START,,,,,,,,,SEEUP UUYYULVTWR0129000 V0 S NA N61384900E050504200E019000339Y                          00        SIVKAR START             ,,,,
S,EEU,P,,UWGG,UW,V,APP,0124000,,V,0,S,R,A,,N56134800,E043470300,E0130,00258,Y,,,,,,,,,,00,,,,,NIZHNY,,,,,,,,,SEEUP UWGGUWVAPP0124000 V0 S RA N56134800E043470300E013000258Y                          00        NIZHNY                   ,,,,
S,EEU,P,,UWGG,UW,V,APP,0124700,,V,0,,R,A,,N56134800,E043470300,E0130,00258,Y,,,,,,,,,,00,,,,,NIZHNY,,,,,,,,,SEEUP UWGGUWVAPP0124700 V0   RA N56134800E043470300E013000258Y                          00        NIZHNY                   ,,,,
S,EEU,P,,UWGG,UW,V,ATI,0132700,T,V,0,,N,A,,N56134800,E043470300,E0130,00258,Y,,,,,,,,,,00,,,,,,,,,,,,,,SEEUP UWGGUWVATI0132700TV0   NA N56134800E043470300E013000258Y                          00                                 ,,,,
S,EEU,P,,UWGG,UW,V,GND,0121800,,V,0,,N,A,,N56134800,E043470300,E0130,00258,Y,,,,,,,,,,00,,,,,NIZHNY,,,,,,,,,SEEUP UWGGUWVGND0121800 V0   NA N56134800E043470300E013000258Y                          00        NIZHNY                   ,,,,
S,EEU,P,,UWGG,UW,V,GND,0124000,,V,0,S,N,A,,N56134800,E043470300,E0130,00258,Y,,,,,,,,,,00,,,,,NIZHNY,,,,,,,,,SEEUP UWGGUWVGND0124000 V0 S NA N56134800E043470300E013000258Y                          00        NIZHNY                   ,,,,
S,EEU,P,,UWGG,UW,V,OPS,0133900,,V,0,,N,A,,N56134800,E043470300,E0130,00258,Y,,,,,,,,,,00,,,,,NIZHNY TRANSIT,,,,,,,,,SEEUP UWGGUWVOPS0133900 V0   NA N56134800E043470300E013000258Y                          00        NIZHNY TRANSIT           ,,,,
S,EEU,P,,UWGG,UW,V,RDR,0120800,,V,0,,R,A,,N56134800,E043470300,E0130,00258,Y,,,,,,,,,,00,,,,,NIZHNY,,,,,,,,,SEEUP UWGGUWVRDR0120800 V0   RA N56134800E043470300E013000258Y                          00        NIZHNY                   ,,,,
S,EEU,P,,UWGG,UW,V,RDR,0124000,,V,0,S,R,A,,N56134800,E043470300,E0130,00258,Y,,,,,,,,,,00,,,,,NIZHNY,,,,,,,,,SEEUP UWGGUWVRDR0124000 V0 S RA N56134800E043470300E013000258Y                          00        NIZHNY                   ,,,,
S,EEU,P,,UWGG,UW,V,RMP,0118900,,V,0,,N,A,,N56134800,E043470300,E0130,00258,Y,,,,,,,,,,00,,,,,NIZHNY APRON,,,,,,,,,SEEUP UWGGUWVRMP0118900 V0   NA N56134800E043470300E013000258Y                          00        NIZHNY APRON             ,,,,
S,EEU,P,,UWGG,UW,V,TWR,0120400,,V,0,,N,A,,N56134800,E043470300,E0130,00258,Y,,,,,,,,,,00,,,,,NIZHNY,,,,,,,,,SEEUP UWGGUWVTWR0120400 V0   NA N56134800E043470300E013000258Y                          00        NIZHNY                   ,,,,
S,EEU,P,,UWGG,UW,V,TWR,0124000,,V,0,S,N,A,,N56134800,E043470300,E0130,00258,Y,,,,,,,,,,00,,,,,NIZHNY,,,,,,,,,SEEUP UWGGUWVTWR0124000 V0 S NA N56134800E043470300E013000258Y                          00        NIZHNY                   ,,,,
S,EEU,P,,UWKB,UW,V,OPS,0131800,,V,0,L,N,A,,N54382900,E052480200,E0130,00991,Y,,,,,,,,,,00,,,,,BUGULMA TRANSIT,,,,,,,,,SEEUP UWKBUWVOPS0131800 V0  LNA N54382900E052480200E013000991Y                          00        BUGULMA TRANSIT          ,,,,
S,EEU,P,,UWKB,UW,V,TWR,0118000,,V,0,L,N,A,,N54382900,E052480200,E0130,00991,Y,,,,,,,,,,00,,,,,BUGULMA VYSHKA,,,,,,,,,SEEUP UWKBUWVTWR0118000 V0  LNA N54382900E052480200E013000991Y                          00        BUGULMA VYSHKA           ,,,,
S,EEU,P,,UWKB,UW,V,TWR,0119700,,V,0,L,N,A,,N54382900,E052480200,E0130,00991,Y,,,,,,,,,,00,,,,,BUGULMA VYSHKA,,,,,,,,,SEEUP UWKBUWVTWR0119700 V0  LNA N54382900E052480200E013000991Y                          00        BUGULMA VYSHKA           ,,,,
S,EEU,P,,UWKD,UW,V,APP,0124000,,V,0,S,R,A,,N55362500,E049164900,E0140,00410,Y,,,,,,,,,,00,,,,,KAZAN,,,,,,,,,SEEUP UWKDUWVAPP0124000 V0 S RA N55362500E049164900E014000410Y                          00        KAZAN                    ,,,,
S,EEU,P,,UWKD,UW,V,APP,0128625,,V,1,,R,A,,N55362500,E049164900,E0140,00410,Y,,,,,,,,,,00,,,,,KAZAN,,,,,,,,,SEEUP UWKDUWVAPP0128625 V1   RA N55362500E049164900E014000410Y                          00        KAZAN                    ,SEEUP UWKDUWVAPP0128625 V2 SECTOR EAST                                                                                     ,,,
S,EEU,P,,UWKD,UW,V,APP,0129000,,V,0,S,R,A,,N55362500,E049164900,E0140,00410,Y,,,,,,,,,,00,,,,,KAZAN,,,,,,,,,SEEUP UWKDUWVAPP0129000 V0 S RA N55362500E049164900E014000410Y                          00        KAZAN                    ,,,,
S,EEU,P,,UWKD,UW,V,APP,0135225,,V,1,,R,A,,N55362500,E049164900,E0140,00410,Y,,,,,,,,,,00,,,,,KAZAN,,,,,,,,,SEEUP UWKDUWVAPP0135225 V1   RA N55362500E049164900E014000410Y                          00        KAZAN                    ,SEEUP UWKDUWVAPP0135225 V2 SECTOR WEST                                                                                     ,,,
S,EEU,P,,UWKD,UW,V,ATI,0126800,T,V,0,L,N,A,,N55362500,E049164900,E0140,00410,Y,,,,,,,,,,00,,,,,,,,,,,,,,SEEUP UWKDUWVATI0126800TV0  LNA N55362500E049164900E014000410Y                          00                                 ,,,,
S,EEU,P,,UWKD,UW,V,ATI,0136825,T,V,0,,N,A,,N55362500,E049164900,E0140,00410,Y,,,,,,,,,,00,,,,,,,,,,,,,,SEEUP UWKDUWVATI0136825TV0   NA N55362500E049164900E014000410Y                          00                                 ,,,,
S,EEU,P,,UWKD,UW,V,GND,0121700,,V,0,,N,A,,N55362500,E049164900,E0140,00410,Y,,,,,,,,,,00,,,,,KAZAN,,,,,,,,,SEEUP UWKDUWVGND0121700 V0   NA N55362500E049164900E014000410Y                          00        KAZAN                    ,,,,
S,EEU,P,,UWKD,UW,V,GND,0124000,,V,0,S,N,A,,N55362500,E049164900,E0140,00410,Y,,,,,,,,,,00,,,,,KAZAN,,,,,,,,,SEEUP UWKDUWVGND0124000 V0 S NA N55362500E049164900E014000410Y                          00        KAZAN                    ,,,,
S,EEU,P,,UWKD,UW,V,GND,0129000,,V,0,S,N,A,,N55362500,E049164900,E0140,00410,Y,,,,,,,,,,00,,,,,KAZAN,,,,,,,,,SEEUP UWKDUWVGND0129000 V0 S NA N55362500E049164900E014000410Y                          00        KAZAN                    ,,,,
S,EEU,P,,UWKD,UW,V,OPS,0131800,,V,0,,N,A,,N55362500,E049164900,E0140,00410,Y,,,,,,,,,,00,,,,,KAZAN TRANSIT,,,,,,,,,SEEUP UWKDUWVOPS0131800 V0   NA N55362500E049164900E014000410Y                          00        KAZAN TRANSIT            ,,,,
S,EEU,P,,UWKD,UW,V,RDR,0119400,,V,1,,R,A,,N55362500,E049164900,E0140,00410,Y,,,,,,,,,,00,,,,,KAZAN,,,,,,,,,SEEUP UWKDUWVRDR0119400 V1   RA N55362500E049164900E014000410Y                          00        KAZAN                    ,SEEUP UWKDUWVRDR0119400 V2 BELOW FL080                                                                                     ,,,
S,EEU,P,,UWKD,UW,V,RDR,0124000,,V,0,S,R,A,,N55362500,E049164900,E0140,00410,Y,,,,,,,,,,00,,,,,KAZAN,,,,,,,,,SEEUP UWKDUWVRDR0124000 V0 S RA N55362500E049164900E014000410Y                          00        KAZAN                    ,,,,
S,EEU,P,,UWKD,UW,V,RDR,0129000,,V,0,S,R,A,,N55362500,E049164900,E0140,00410,Y,,,,,,,,,,00,,,,,KAZAN,,,,,,,,,SEEUP UWKDUWVRDR0129000 V0 S RA N55362500E049164900E014000410Y                          00        KAZAN                    ,,,,
S,EEU,P,,UWKD,UW,V,RMP,0118800,,V,0,,N,A,,N55362500,E049164900,E0140,00410,Y,,,,,,,,,,00,,,,,KAZAN APRON,,,,,,,,,SEEUP UWKDUWVRMP0118800 V0   NA N55362500E049164900E014000410Y                          00        KAZAN APRON              ,,,,
S,EEU,P,,UWKD,UW,V,RMP,0118900,,V,0,,N,A,,N55362500,E049164900,E0140,00410,Y,,,,,,,,,,00,,,,,KAZAN APRON,,,,,,,,,SEEUP UWKDUWVRMP0118900 V0   NA N55362500E049164900E014000410Y                          00        KAZAN APRON              ,,,,
S,EEU,P,,UWKD,UW,V,TWR,0120300,,V,0,,N,A,,N55362500,E049164900,E0140,00410,Y,,,,,,,,,,00,,,,,KAZAN START,,,,,,,,,SEEUP UWKDUWVTWR0120300 V0   NA N55362500E049164900E014000410Y                          00        KAZAN START              ,,,,
S,EEU,P,,UWKD,UW,V,TWR,0124000,,V,0,S,N,A,,N55362500,E049164900,E0140,00410,Y,,,,,,,,,,00,,,,,KAZAN START,,,,,,,,,SEEUP UWKDUWVTWR0124000 V0 S NA N55362500E049164900E014000410Y                          00        KAZAN START              ,,,,
S,EEU,P,,UWKD,UW,V,TWR,0129000,,V,0,S,N,A,,N55362500,E049164900,E0140,00410,Y,,,,,,,,,,00,,,,,KAZAN START,,,,,,,,,SEEUP UWKDUWVTWR0129000 V0 S NA N55362500E049164900E014000410Y                          00        KAZAN START              ,,,,
S,EEU,P,,UWKD,UW,V,TWR,0134875,,V,1,L,N,A,,N55362500,E049164900,E0140,00410,Y,,-,01400,,UWKD,UW,P,A,,00,,,,,KAZAN,,,,,,,,,SEEUP UWKDUWVTWR0134875 V1  LNA N55362500E049164900E014000410Y      -01400     UWKDUWPA 00        KAZAN                    ,SEEUP UWKDUWVTWR0134875 V2 WITHIN KAZAN CTR                                                                                ,,,
S,EEU,P,,UWKE,UW,V,ATI,0134200,T,V,0,,N,A,,N55335300,E052053300,E0140,00643,Y,,,,,,,,,,00,,,,,,,,,,,,,,SEEUP UWKEUWVATI0134200TV0   NA N55335300E052053300E014000643Y                          00                                 ,,,,
S,EEU,P,,UWKE,UW,V,OPS,0131900,,V,0,L,N,A,,N55335300,E052053300,E0140,00643,Y,,,,,,,,,,00,,,,,BEGISHEVO TRANSIT,,,,,,,,,SEEUP UWKEUWVOPS0131900 V0  LNA N55335300E052053300E014000643Y                          00        BEGISHEVO TRANSIT        ,,,,
S,EEU,P,,UWKE,UW,V,RDR,0127900,,V,0,,R,A,,N55335300,E052053300,E0140,00643,Y,,-,FL070,,UWKE,UW,P,A,,00,,,,,BEGISHEVO TOWER/RADAR,,,,,,,,,SEEUP UWKEUWVRDR0127900 V0   RA N55335300E052053300E014000643Y      -FL070     UWKEUWPA 00        BEGISHEVO TOWER/RADAR    ,,,,
S,EEU,P,,UWKE,UW,V,RDR,0129000,,V,0,S,R,A,,N55335300,E052053300,E0140,00643,Y,,,,,,,,,,00,,,,,BEGISHEVO TOWER/RADAR,,,,,,,,,SEEUP UWKEUWVRDR0129000 V0 S RA N55335300E052053300E014000643Y                          00        BEGISHEVO TOWER/RADAR    ,,,,
S,EEU,P,,UWKE,UW,V,RMP,0118000,,V,1,L,N,A,,N55335300,E052053300,E0140,00643,N,,,,,,,,,,00,,,,,BEGISHEVO APRON,,,,,,,,,SEEUP UWKEUWVRMP0118000 V1  LNA N55335300E052053300E014000643N                          00        BEGISHEVO APRON          ,SEEUP UWKEUWVRMP0118000 V2 N  O/R                                                                                          ,,,
S,EEU,P,,UWKE,UW,V,TWR,0121200,,V,0,,N,A,,N55335300,E052053300,E0140,00643,Y,,,,,,,,,,00,,,,,BEGISHEVO START,,,,,,,,,SEEUP UWKEUWVTWR0121200 V0   NA N55335300E052053300E014000643Y                          00        BEGISHEVO START          ,,,,
S,EEU,P,,UWKE,UW,V,TWR,0129000,,V,0,S,N,A,,N55335300,E052053300,E0140,00643,Y,,,,,,,,,,00,,,,,BEGISHEVO START,,,,,,,,,SEEUP UWKEUWVTWR0129000 V0 S NA N55335300E052053300E014000643Y                          00        BEGISHEVO START          ,,,,
S,EEU,P,,UWKJ,UW,V,OPS,0118600,,V,1,L,N,A,,N56421900,E047534300,E0140,00348,N,,,,,,,,,,00,,,,,YOSHKAR-OLA TRANSIT,,,,,,,,,SEEUP UWKJUWVOPS0118600 V1  LNA N56421900E047534300E014000348N                          00        YOSHKAR-OLA TRANSIT      ,SEEUP UWKJUWVOPS0118600 V2 T  1705401330                                                                                   ,,,
S,EEU,P,,UWKJ,UW,V,RMP,0118600,,V,1,L,N,A,,N56421900,E047534300,E0140,00348,N,,,,,,,,,,00,,,,,YOSHKAR-OLA ZEMLYA,,,,,,,,,SEEUP UWKJUWVRMP0118600 V1  LNA N56421900E047534300E014000348N                          00        YOSHKAR-OLA ZEMLYA       ,SEEUP UWKJUWVRMP0118600 V2 T  1705401330                                                                                   ,,,
S,EEU,P,,UWKJ,UW,V,TWR,0119700,,V,1,L,N,A,,N56421900,E047534300,E0140,00348,N,,,,,,,,,,00,,,,,YOSHKAR-OLA VYSHKA,,,,,,,,,SEEUP UWKJUWVTWR0119700 V1  LNA N56421900E047534300E014000348N                          00        YOSHKAR-OLA VYSHKA       ,SEEUP UWKJUWVTWR0119700 V2 T  1705401330                                                                                   ,,,
S,EEU,P,,UWKS,UW,V,ATI,0120900,T,V,1,L,N,A,,N56052500,E047205000,E0140,00560,N,,,,,,,,,,00,,,,,,,,,,,,,,SEEUP UWKSUWVATI0120900TV1  LNA N56052500E047205000E014000560N                          00                                 ,SEEUP UWKSUWVATI0120900TV2 T  1704002000                                                                                   ,,,
S,EEU,P,,UWKS,UW,V,ATI,0123600,T,V,1,,N,A,,N56052500,E047205000,E0140,00560,N,,,,,,,,,,00,,,,,,,,,,,,,,SEEUP UWKSUWVATI0123600TV1   NA N56052500E047205000E014000560N                          00                                 ,SEEUP UWKSUWVATI0123600TV2 T  1704002000                                                                                   ,,,
S,EEU,P,,UWKS,UW,V,OPS,0131700,,V,1,,N,A,,N56052500,E047205000,E0140,00560,N,,,,,,,,,,00,,,,,CHEBOKSARY TRANSIT,,,,,,,,,SEEUP UWKSUWVOPS0131700 V1   NA N56052500E047205000E014000560N                          00        CHEBOKSARY TRANSIT       ,SEEUP UWKSUWVOPS0131700 V2 N  DURING HOURS OF SCHEDULED OPERATIONS                                                         ,,,
S,EEU,P,,UWKS,UW,V,RMP,0118800,,V,1,,N,A,,N56052500,E047205000,E0140,00560,N,,,,,,,,,,00,,,,,CHEBOKSARY APRON,,,,,,,,,SEEUP UWKSUWVRMP0118800 V1   NA N56052500E047205000E014000560N                          00        CHEBOKSARY APRON         ,SEEUP UWKSUWVRMP0118800 V2 N  DURING HOURS OF SCHEDULED OPERATIONS                                                         ,,,
S,EEU,P,,UWKS,UW,V,TWR,0119300,,V,1,,N,A,,N56052500,E047205000,E0140,00560,N,,,,,,,,,,00,,,,,CHEBOKSARY,,,,,,,,,SEEUP UWKSUWVTWR0119300 V1   NA N56052500E047205000E014000560N                          00        CHEBOKSARY               ,SEEUP UWKSUWVTWR0119300 V2 N  DURING HOURS OF SCHEDULED OPERATIONS                                                         ,,,
S,EEU,P,,UWKS,UW,V,TWR,0124000,,V,1,,N,A,,N56052500,E047205000,E0140,00560,N,,,,,,,,,,00,,,,,CHEBOKSARY,,,,,,,,,SEEUP UWKSUWVTWR0124000 V1   NA N56052500E047205000E014000560N                          00        CHEBOKSARY               ,SEEUP UWKSUWVTWR0124000 V2 N  O/R                                                                                          ,,,
S,EEU,P,,UWLL,UW,V,APP,0124000,,V,1,S,R,A,,N54161600,E048133600,E0130,00449,N,,,,,,,,,,00,,,,,ULYANOVSK,,,,,,,,,SEEUP UWLLUWVAPP0124000 V1 S RA N54161600E048133600E013000449N                          00        ULYANOVSK                ,SEEUP UWLLUWVAPP0124000 V2 N  O/R                                                                                          ,,,
S,EEU,P,,UWLL,UW,V,APP,0127300,,V,0,,R,A,,N54161600,E048133600,E0130,00449,Y,,,,,,,,,,00,,,,,ULYANOVSK,,,,,,,,,SEEUP UWLLUWVAPP0127300 V0   RA N54161600E048133600E013000449Y                          00        ULYANOVSK                ,,,,
S,EEU,P,,UWLL,UW,V,APP,0129000,,V,1,S,R,A,,N54161600,E048133600,E0130,00449,N,,,,,,,,,,00,,,,,ULYANOVSK,,,,,,,,,SEEUP UWLLUWVAPP0129000 V1 S RA N54161600E048133600E013000449N                          00        ULYANOVSK                ,SEEUP UWLLUWVAPP0129000 V2 N  O/R                                                                                          ,,,
S,EEU,P,,UWLL,UW,V,ATI,0126600,T,V,0,L,N,A,,N54161600,E048133600,E0130,00449,Y,,,,,,,,,,00,,,,,,,,,,,,,,SEEUP UWLLUWVATI0126600TV0  LNA N54161600E048133600E013000449Y                          00                                 ,,,,
S,EEU,P,,UWLL,UW,V,ATI,0128850,T,V,0,,N,A,,N54161600,E048133600,E0130,00449,Y,,,,,,,,,,00,,,,,,,,,,,,,,SEEUP UWLLUWVATI0128850TV0   NA N54161600E048133600E013000449Y                          00                                 ,,,,
S,EEU,P,,UWLL,UW,V,GND,0121800,,V,0,,N,A,,N54161600,E048133600,E0130,00449,Y,,,,,,,,,,00,,,,,ULYANOVSK,,,,,,,,,SEEUP UWLLUWVGND0121800 V0   NA N54161600E048133600E013000449Y                          00        ULYANOVSK                ,,,,
S,EEU,P,,UWLL,UW,V,GND,0124000,,V,1,S,N,A,,N54161600,E048133600,E0130,00449,N,,,,,,,,,,00,,,,,ULYANOVSK,,,,,,,,,SEEUP UWLLUWVGND0124000 V1 S NA N54161600E048133600E013000449N                          00        ULYANOVSK                ,SEEUP UWLLUWVGND0124000 V2 N  O/R                                                                                          ,,,
S,EEU,P,,UWLL,UW,V,GND,0129000,,V,1,S,N,A,,N54161600,E048133600,E0130,00449,N,,,,,,,,,,00,,,,,ULYANOVSK,,,,,,,,,SEEUP UWLLUWVGND0129000 V1 S NA N54161600E048133600E013000449N                          00        ULYANOVSK                ,SEEUP UWLLUWVGND0129000 V2 N  O/R                                                                                          ,,,
S,EEU,P,,UWLL,UW,V,OPS,0131900,,V,0,L,N,A,,N54161600,E048133600,E0130,00449,Y,,,,,,,,,,00,,,,,BARATAYEVKA TRANSIT,,,,,,,,,SEEUP UWLLUWVOPS0131900 V0  LNA N54161600E048133600E013000449Y                          00        BARATAYEVKA TRANSIT      ,,,,
S,EEU,P,,UWLL,UW,V,RDR,0120800,,V,0,,R,A,,N54161600,E048133600,E0130,00449,Y,,,,,,,,,,00,,,,,ULYANOVSK,,,,,,,,,SEEUP UWLLUWVRDR0120800 V0   RA N54161600E048133600E013000449Y                          00        ULYANOVSK                ,,,,
S,EEU,P,,UWLL,UW,V,RDR,0124000,,V,1,S,R,A,,N54161600,E048133600,E0130,00449,N,,,,,,,,,,00,,,,,ULYANOVSK,,,,,,,,,SEEUP UWLLUWVRDR0124000 V1 S RA N54161600E048133600E013000449N                          00        ULYANOVSK                ,SEEUP UWLLUWVRDR0124000 V2 N  O/R                                                                                          ,,,
