record_type,area_code,sec,blank_6,icao,icao_code,sub,communications_type,communications_frequency,guard_transmit,frequency_units,cont_no_column_26,service_indicator,radar_service,modulation,signal_emission,latitude,longitude,magnetic_variation,facility_elevation,h24_indicator,sectorization,altitude_description,communication_altitude_1,communication_altitude_2,sector_facility,sector_facility_icao,sector_facility_section,sector_facility_subsection,distance_description,communications_distance,remote_facility,remote_facility_icao,remote_facility_section,remote_facility_subsection,call_sign,primary_1_123,cont#2_appl_code,cont#2_appl_label,cont#2_1_123,cont#3_appl_code,cont#3_appl_label,cont#3_1_123,cont#4_appl_code,cont#4_appl_label,cont#4_1_123,cont#5_appl_code,cont#5_appl_label,cont#5_1_123,cont#6_appl_code,cont#6_appl_label,cont#6_1_123
S,SPA,P,,YBGR,YM,V,MUL,0119300,,V,0,C,N,A,,S36370000,E143570000,E0110,00500,Y,,,,,,,,,,00,,,,,BRIDGEWATER,SSPAP YBGRYMVMUL0119300 V0 C NA S36370000E143570000E011000500Y                          00        BRIDGEWATER              ,,,,,,,,,,,,,,,
S,SPA,P,,YBOI,YB,V,INF,0120300,,V,0,R,N,A,,S09140000,E142130000,E0050,00010,Y,,,,,,,,,,00,YBOI,YB,P,A,BRISBANE CENTER,SSPAP YBOIYBVINF0120300 V0  RNA S09140000E142130000E005000010Y                          00YBOIYBPABRISBANE CENTER          ,,,,,,,,,,,,,,,
S,SPA,P,,YBOI,YB,V,MUL,0126700,,V,0,C,N,A,,S09140000,E142130000,E0050,00010,Y,,,,,,,,,,00,,,,,BOIGU ISLAND TRAFFIC,SSPAP YBOIYBVMUL0126700 V0 C NA S09140000E142130000E005000010Y                          00        BOIGU ISLAND TRAFFIC     ,,,,,,,,,,,,,,,
S,SPA,P,,YBSS,YM,V,MUL,0132250,,V,0,C,N,A,,S37440000,E144252000,E0110,00520,Y,,,,,,,,,,00,,,,,BACCHUS MARSH,SSPAP YBSSYMVMUL0132250 V0 C NA S37440000E144252000E011000520Y                          00        BACCHUS MARSH            ,,,,,,,,,,,,,,,
S,SPA,P,,YCAH,YB,V,INF,0127100,,V,0,R,N,A,,S31462400,E149363400,E0110,01654,Y,,,,,,,,,,00,YCAH,YB,P,A,BRISBANE CENTER,SSPAP YCAHYBVINF0127100 V0  RNA S31462400E149363400E011001654Y                          00YCAHYBPABRISBANE CENTER          ,,,,,,,,,,,,,,,
S,SPA,P,,YCAH,YB,V,MUL,0126700,,V,0,C,N,A,,S31462400,E149363400,E0110,01654,Y,,,,,,,,,,00,,,,,COOLAH TRAFFIC,SSPAP YCAHYBVMUL0126700 V0 C NA S31462400E149363400E011001654Y                          00        COOLAH TRAFFIC           ,,,,,,,,,,,,,,,
S,SPA,P,,YCCT,YB,V,INF,0120300,,V,0,R,N,A,,S10570300,E142273400,E0050,00034,Y,,,,,,,,,,00,YNPE,YB,P,A,BRISBANE CENTER,SSPAP YCCTYBVINF0120300 V0  RNA S10570300E142273400E005000034Y                          00YNPEYBPABRISBANE CENTER          ,,,,,,,,,,,,,,,
S,SPA,P,,YCCT,YB,V,MUL,0126700,,V,0,C,N,A,,S10030100,E143041600,E0050,00010,Y,,,,,,,,,,00,,,,,COCONUT ISLAND,SSPAP YCCTYBVMUL0126700 V0 C NA S10030100E143041600E005000010Y                          00        COCONUT ISLAND           ,,,,,,,,,,,,,,,
S,SPA,P,,YCNK,YB,V,AWS,0134050,T,V,0,,N,A,,S32471000,E151202200,E0120,00210,Y,,,,,,,,,,00,,,,,,SSPAP YCNKYBVAWS0134050TV0   NA S32471000E151202200E012000210Y                          00                                 ,,,,,,,,,,,,,,,
S,SPA,P,,YCNK,YB,V,INF,0125700,,V,0,R,N,A,,S32471000,E151202200,E0120,00210,Y,,,,,,,,,,00,YCNK,YB,P,A,BRISBANE CENTER,SSPAP YCNKYBVINF0125700 V0  RNA S32471000E151202200E012000210Y                          00YCNKYBPABRISBANE CENTER          ,,,,,,,,,,,,,,,
S,SPA,P,,YCNK,YB,V,MUL,0119600,G,V,0,P,N,A,,S32471000,E151202200,E0120,00210,Y,,,,,,,,,,00,,,,,ACTIVATE LIGHT ONLY,SSPAP YCNKYBVMUL0119600GV0  PNA S32471000E151202200E012000210Y                          00        ACTIVATE LIGHT ONLY      ,,,,,,,,,,,,,,,
S,SPA,P,,YCNK,YB,V,MUL,0122650,,V,0,C,N,A,,S32471000,E151202200,E0120,00210,Y,,,,,,,,,,00,,,,,CESSNOCK,SSPAP YCNKYBVMUL0122650 V0 C NA S32471000E151202200E012000210Y                          00        CESSNOCK                 ,,,,,,,,,,,,,,,
S,SPA,P,,YDOC,YB,V,INF,0125700,,V,0,R,N,A,,S32390200,E151122900,E0120,00228,Y,,,,,,,,,,00,YDOC,YB,P,A,BRISBANE CENTER,SSPAP YDOCYBVINF0125700 V0  RNA S32390200E151122900E012000228Y                          00YDOCYBPABRISBANE CENTER          ,,,,,,,,,,,,,,,
S,SPA,P,,YDOC,YB,V,MUL,0126700,,V,0,C,N,A,,S32390200,E151122900,E0120,00228,Y,,,,,,,,,,00,,,,,DOCHRA TRAFFIC,SSPAP YDOCYBVMUL0126700 V0 C NA S32390200E151122900E012000228Y                          00        DOCHRA TRAFFIC           ,,,,,,,,,,,,,,,
S,SPA,P,,YDOC,YB,V,OPS,0132900,,V,0,M,N,A,,S32390200,E151122900,E0120,00228,Y,,,,,,,,,,00,,,,,60A,SSPAP YDOCYBVOPS0132900 V0  MNA S32390200E151122900E012000228Y                          00        60A                      ,,,,,,,,,,,,,,,
S,SPA,P,,YGDA,YB,V,INF,0118950,,V,0,R,N,A,,S29042400,E147223400,E0100,00459,Y,,,,,,,,,,00,YGDA,YB,P,A,BRISBANE CENTER,SSPAP YGDAYBVINF0118950 V0  RNA S29042400E147223400E010000459Y                          00YGDAYBPABRISBANE CENTER          ,,,,,,,,,,,,,,,
S,SPA,P,,YGDA,YB,V,MUL,0126700,,V,0,C,N,A,,S29042400,E147223400,E0100,00459,Y,,,,,,,,,,00,,,,,GOODOOGA TRAFFIC,SSPAP YGDAYBVMUL0126700 V0 C NA S29042400E147223400E010000459Y                          00        GOODOOGA TRAFFIC         ,,,,,,,,,,,,,,,
S,SPA,P,,YGIL,YB,V,INF,0127100,,V,0,R,N,A,,S31414900,E148381000,E0110,00947,Y,,,,,,,,,,00,YGIL,YB,P,A,BRISBANE CENTER,SSPAP YGILYBVINF0127100 V0  RNA S31414900E148381000E011000947Y                          00YGILYBPABRISBANE CENTER          ,,,,,,,,,,,,,,,
S,SPA,P,,YGIL,YB,V,MUL,0120600,,V,0,,N,A,,S31414900,E148381000,E0110,00947,Y,,,,,,,,,,00,,,,,,SSPAP YGILYBVMUL0120600 V0   NA S31414900E148381000E011000947Y                          00                                 ,,,,,,,,,,,,,,,
S,SPA,P,,YGIL,YB,V,MUL,0126700,,V,0,C,N,A,,S31414900,E148381000,E0110,00947,Y,,,,,,,,,,00,,,,,GILGANDRA,SSPAP YGILYBVMUL0126700 V0 C NA S31414900E148381000E011000947Y                          00        GILGANDRA                ,,,,,,,,,,,,,,,
S,SPA,P,,YLOH,YM,V,INF,0124900,,V,1,R,N,A,,S30315400,E145074200,E0090,00350,Y,,,,,YLOH,YM,P,A,,00,YLOH,YM,P,A,MELBOURNE CENTER,SSPAP YLOHYMVINF0124900 V1  RNA S30315400E145074200E009000350Y                 YLOHYMPA 00YLOHYMPAMELBOURNE CENTER         ,,,SSPAP YLOHYMVINF0124900 V2 S                                                                                               ,,,,,,,,,,,,
S,SPA,P,,YLOH,YM,V,INF,0125350,,V,0,R,N,A,,S30315400,E145074200,E0090,00350,Y,,,,,,,,,,00,YLOH,YM,P,A,MELBOURNE CENTER,SSPAP YLOHYMVINF0125350 V0  RNA S30315400E145074200E009000350Y                          00YLOHYMPAMELBOURNE CENTER         ,,,,,,,,,,,,,,,
S,SPA,P,,YRYL,YB,V,INF,0133050,,V,0,R,N,A,,S32334500,E149364000,E0120,01545,Y,,,,,,,,,,00,YMDG,YB,P,A,BRISBANE CENTER,SSPAP YRYLYBVINF0133050 V0  RNA S32334500E149364000E012001545Y                          00YMDGYBPABRISBANE CENTER          ,,,,,,,,,,,,,,,
S,SPA,P,,YRYL,YB,V,MUL,0126700,,V,0,C,N,A,,S32461500,E149593600,E0120,01990,Y,,,,,,,,,,00,,,,,RYLSTONE,SSPAP YRYLYBVMUL0126700 V0 C NA S32461500E149593600E012001990Y                          00        RYLSTONE                 ,,,,,,,,,,,,,,,
S,SPA,P,,YSBK,YM,V,AWS,0122925,T,V,0,,N,A,,S33552800,E150591800,E0130,00034,Y,,,,,,,,,,00,,,,,,SSPAP YSBKYMVAWS0122925TV0   NA S33552800E150591800E013000034Y                          00                                 ,,,,,,,,,,,,,,,
S,SPA,P,,YSII,YB,V,INF,0120300,,V,0,R,N,A,,S09224200,E142373000,E0050,00015,Y,,,,,,,,,,00,YSII,YB,P,A,BRISBANE CENTER,SSPAP YSIIYBVINF0120300 V0  RNA S09224200E142373000E005000015Y                          00YSIIYBPABRISBANE CENTER          ,,,,,,,,,,,,,,,
S,SPA,P,,YSII,YB,V,MUL,0126700,,V,0,C,N,A,,S09224200,E142373000,E0050,00015,Y,,,,,,,,,,00,,,,,SAIBAI I,SSPAP YSIIYBVMUL0126700 V0 C NA S09224200E142373000E005000015Y                          00        SAIBAI I                 ,,,,,,,,,,,,,,,
S,SPA,P,,YSNW,YM,V,MUL,0120450,G,V,0,,N,A,,S34565600,E150321300,E0130,00399,Y,,,,,,,,,,00,,,,,ACTIVATE LIGHT ONLY,SSPAP YSNWYMVMUL0120450GV0   NA S34565600E150321300E013000399Y                          00        ACTIVATE LIGHT ONLY      ,,,,,,,,,,,,,,,
S,SPA,P,,YSRA,YB,V,INF,0119500,,V,0,R,N,A,,S28050900,E152503000,E0110,00308,Y,,,,,,,,,,00,YSRA,YB,P,A,BRISBANE CENTER,SSPAP YSRAYBVINF0119500 V0  RNA S28050900E152503000E011000308Y                          00YSRAYBPABRISBANE CENTER          ,,,,,,,,,,,,,,,
S,SPA,P,,YTWN,YB,V,INF,0127100,,V,0,R,N,A,,S31263000,E148540000,E0110,01380,Y,,,,,,,,,,00,YTWN,YB,P,A,BRISBANE CENTER,SSPAP YTWNYBVINF0127100 V0  RNA S31263000E148540000E011001380Y                          00YTWNYBPABRISBANE CENTER          ,,,,,,,,,,,,,,,
S,SPA,P,,YTWN,YB,V,MUL,0126700,,V,0,C,N,A,,S31263000,E148540000,E0110,01380,Y,,,,,,,,,,00,,,,,TOORAWEENAH TRAFFIC,SSPAP YTWNYBVMUL0126700 V0 C NA S31263000E148540000E011001380Y                          00        TOORAWEENAH TRAFFIC      ,,,,,,,,,,,,,,,
S,SPA,P,,YWTO,YM,V,AWS,0128675,T,V,0,,N,A,,S34134500,E142050800,E0090,00167,Y,,,,,,,,,,00,,,,,,SSPAP YWTOYMVAWS0128675TV0   NA S34134500E142050800E009000167Y                          00                                 ,,,,,,,,,,,,,,,
S,SPA,P,,YWVA,YM,V,INF,0125800,,V,0,,N,A,,S33564560,E151103760,E0130,00021,Y,,,,,,,,,,00,YSSY,YM,P,A,SYDNEY CENTRE,SSPAP YWVAYMVINF0125800 V0   NA S33564560E151103760E013000021Y                          00YSSYYMPASYDNEY CENTRE            ,,,,,,,,,,,,,,,
S,SPA,P,,YWVA,YM,V,MUL,0132100,,V,0,C,N,A,,S33142500,E151254900,E0120,00025,Y,,,,,,,,,,00,,,,,WARNERVALE,SSPAP YWVAYMVMUL0132100 V0 C NA S33142500E151254900E012000025Y                          00        WARNERVALE               ,,,,,,,,,,,,,,,
S,USA,P,,06FA,K7,V,ASO,0123750,T,V,0,S,N,A,,N26405938,W080054413,W0060,00020,Y,,,,,,,,,,00,,,,,,SUSAP 06FAK7VASO0123750TV0 S NA N26405938W080054413W006000020Y                          00                                 ,,,,,,,,,,,,,,,
S,USA,P,,0A3,K7,V,ACC,0128150,,V,0,G,R,A,,N35344426,W086230098,W0040,01178,Y,,,,,,,,,,00,,,,,MEMPHIS,SUSAP 0A3 K7VACC0128150 V0  GRA N35344426W086230098W004001178Y                          00        MEMPHIS                  ,,,,,,,,,,,,,,,
S,USA,P,,0XA5,K4,V,ACC,0134600,,V,0,G,R,A,,N28192700,W098160500,E0040,00391,Y,,,,,,,,,,00,,,,,HOUSTON,SUSAP 0XA5K4VACC0134600 V0  GRA N28192700W098160500E004000391Y                          00        HOUSTON                  ,,,,,,,,,,,,,,,
S,USA,P,,16J,K7,V,AWO,0118800,T,V,0,,N,A,,N31443584,W084250945,W0020,00332,Y,,,,,,,,,,00,,,,,,SUSAP 16J K7VAWO0118800TV0   NA N31443584W084250945W002000332Y                          00                                 ,,,,,,,,,,,,,,,
S,USA,P,,1D8,K3,V,ACC,0126250,,V,0,G,R,A,,N44230694,W098134532,E0040,,Y,,,,,,,,,,00,,,,,MINNEAPOLIS,SUSAP 1D8 K3VACC0126250 V0  GRA N44230694W098134532E0040     Y                          00        MINNEAPOLIS              ,,,,,,,,,,,,,,,
S,USA,P,,1D8,K3,V,ASO,0125875,T,V,0,S,N,A,,N45264847,W098252079,E0070,01302,Y,,,,,,,,,,00,,,,,,SUSAP 1D8 K3VASO0125875TV0 S NA N45264847W098252079E007001302Y                          00                                 ,,,,,,,,,,,,,,,
S,USA,P,,1S3,K1,V,AWO,0121125,T,V,0,,N,A,,N46161614,W106372605,E0090,02729,Y,,,,,,,,,,00,,,,,,SUSAP 1S3 K1VAWO0121125TV0   NA N46161614W106372605E009002729Y                          00                                 ,,,,,,,,,,,,,,,
S,USA,P,,2F7,K4,V,ACC,0132025,,V,0,G,R,A,,N33080800,W095511300,E0020,00640,Y,,,,,,,,,,00,,,,,FT WORTH,SUSAP 2F7 K4VACC0132025 V0  GRA N33080800W095511300E002000640Y                          00        FT WORTH                 ,,,,,,,,,,,,,,,
S,USA,P,,2I3,K5,V,APP,0123675,,V,0,,R,A,,N38102671,W085441138,W0050,00501,Y,,,,,,,,,,00,,,,,LOUISVILLE,SUSAP 2I3 K5VAPP0123675 V0   RA N38102671W085441138W005000501Y                          00        LOUISVILLE               ,,,,,,,,,,,,,,,
S,USA,P,,2I3,K5,V,DEP,0123675,,V,0,,R,A,,N38102671,W085441138,W0050,00501,Y,,,,,,,,,,00,,,,,LOUISVILLE,SUSAP 2I3 K5VDEP0123675 V0   RA N38102671W085441138W005000501Y                          00        LOUISVILLE               ,,,,,,,,,,,,,,,
S,USA,P,,35A,K7,V,ATI,0134250,T,V,1,S,N,A,,N34534442,W082130789,W0060,00964,N,,,,,,,,,,00,,,,,,SUSAP 35A K7VATI0134250TV1 S NA N34534442W082130789W006000964N                          00                                 ,,,SUSAP 35A K7VATI0134250TV2 T  1711000445                                                                                   ,,,,,,,,,,,,
S,USA,P,,3F9,K4,V,ACC,0132025,,V,1,G,R,A,,N33080800,W095511300,E0020,00640,N,,,,,,,,,,00,,,,,FT WORTH,SUSAP 3F9 K4VACC0132025 V1  GRA N33080800W095511300E002000640N                          00        FT WORTH                 ,,,SUSAP 3F9 K4VACC0132025 V2 T  1704001200                                                                                   ,,,,,,,,,,,,
S,USA,P,,3P3,K3,V,ACC,0124250,,V,0,G,R,A,,N46410502,W102373162,E0070,02713,Y,,,,,,,,,,00,,,,,MINNEAPOLIS,SUSAP 3P3 K3VACC0124250 V0  GRA N46410502W102373162E007002713Y                          00        MINNEAPOLIS              ,,,,,,,,,,,,,,,
S,USA,P,,3W7,K1,V,ACC,0126100,,V,0,G,R,A,,N47174756,W118090487,E0140,02015,Y,,,,,,,,,,00,,,,,SEATTLE,SUSAP 3W7 K1VACC0126100 V0  GRA N47174756W118090487E014002015Y                          00        SEATTLE                  ,,,,,,,,,,,,,,,
S,USA,P,,3W7,K1,V,AWO,0124175,T,V,0,S,N,A,,N47451220,W118443810,E0150,02183,Y,,,,,,,,,,00,,,,,,SUSAP 3W7 K1VAWO0124175TV0 S NA N47451220W118443810E015002183Y                          00                                 ,,,,,,,,,,,,,,,
S,USA,P,,42NE,K3,V,MUL,0122900,,V,0,C,N,A,,N40032898,W101324860,E0090,03126,Y,,,,,,,,,,00,,,,,JONES,SUSAP 42NEK3VMUL0122900 V0 C NA N40032898W101324860E009003126Y                          00        JONES                    ,,,,,,,,,,,,,,,
S,USA,P,,48K,K3,V,AWO,0118575,T,V,0,,N,A,,N38282553,W099543283,E0080,02322,Y,,,,,,,,,,00,,,,,,SUSAP 48K K3VAWO0118575TV0   NA N38282553W099543283E008002322Y                          00                                 ,,,,,,,,,,,,,,,
S,USA,P,,50F,K4,V,DEP,0125800,,V,0,,R,A,,N32535003,W097021570,E0040,00607,Y,,,,,,,,,,00,,,,,LONE STAR,SUSAP 50F K4VDEP0125800 V0   RA N32535003W097021570E004000607Y                          00        LONE STAR                ,,,,,,,,,,,,,,,
S,USA,P,,51AL,K7,V,ACC,0120800,,V,1,G,R,A,,N34442533,W086302696,W0040,01644,N,,,,,,,,,,00,,,,,MEMPHIS,SUSAP 51ALK7VACC0120800 V1  GRA N34442533W086302696W004001644N                          00        MEMPHIS                  ,,,SUSAP 51ALK7VACC0120800 V2 T  1706001200                                                                                   ,,,,,,,,,,,,
S,USA,P,,51AL,K7,V,APP,0125600,,V,1,,R,A,,N34381391,W086463020,W0040,00629,N,,,,,,,,,,00,,,,,HUNTSVILLE,SUSAP 51ALK7VAPP0125600 V1   RA N34381391W086463020W004000629N                          00        HUNTSVILLE               ,,,SUSAP 51ALK7VAPP0125600 V2 T  011200060017120006000712000600                                                               ,,,,,,,,,,,,
S,USA,P,,51AL,K7,V,DEP,0125600,,V,1,,R,A,,N34381391,W086463020,W0040,00629,N,,,,,,,,,,00,,,,,HUNTSVILLE,SUSAP 51ALK7VDEP0125600 V1   RA N34381391W086463020W004000629N                          00        HUNTSVILLE               ,,,SUSAP 51ALK7VDEP0125600 V2 T  011200060017120006000712000600                                                               ,,,,,,,,,,,,
S,USA,P,,51AL,K7,V,MUL,0122900,,V,0,C,N,A,,N34584467,W086525983,W0000,00922,Y,,,,,,,,,,00,,,,,ARDMORE,SUSAP 51ALK7VMUL0122900 V0 C NA N34584467W086525983W000000922Y                          00        ARDMORE                  ,,,,,,,,,,,,,,,
S,USA,P,,64G,K3,V,MUL,0122900,,V,0,C,N,A,,N47101270,W097285490,E0070,01218,Y,,,,,,,,,,00,,,,,PAGE REGL,SUSAP 64G K3VMUL0122900 V0 C NA N47101270W097285490E007001218Y                          00        PAGE REGL                ,,,,,,,,,,,,,,,
S,USA,P,,6G1,K6,V,ASO,0126375,T,V,0,S,N,A,,N41373550,W080125300,W0080,01399,Y,,,,,,,,,,00,,,,,,SUSAP 6G1 K6VASO0126375TV0 S NA N41373550W080125300W008001399Y                          00                                 ,,,,,,,,,,,,,,,
S,USA,P,,6I4,K5,V,UNI,0122700,,V,0,CP,N,A,,N40002615,W086262600,W0020,00959,Y,,,,,,,,,,00,,,,,BOONE CO,SUSAP 6I4 K5VUNI0122700 V0 CPNA N40002615W086262600W002000959Y                          00        BOONE CO                 ,,,,,,,,,,,,,,,
S,USA,P,,73G,K5,V,MUL,0122900,,V,0,C,N,A,,N43042141,W086014669,W0050,00629,Y,,,,,,,,,,00,,,,,CHERRY,SUSAP 73G K5VMUL0122900 V0 C NA N43042141W086014669W005000629Y                          00        CHERRY                   ,,,,,,,,,,,,,,,
S,USA,P,,7ME,K6,V,MUL,0122900,,V,0,C,N,A,,N47121243,W068344592,W0160,00708,Y,,,,,,,,,,00,,,,,FT KENT MUN,SUSAP 7ME K6VMUL0122900 V0 C NA N47121243W068344592W016000708Y                          00        FT KENT MUN              ,,,,,,,,,,,,,,,
S,USA,P,,82V,K1,V,ACC,0125900,,V,0,G,R,A,,N41010993,W104471388,E0080,06286,Y,,,,,,,,,,00,,,,,DENVER,SUSAP 82V K1VACC0125900 V0  GRA N41010993W104471388E008006286Y                          00        DENVER                   ,,,,,,,,,,,,,,,
S,USA,P,,89MO,K3,V,MUL,0122900,,V,0,CP,N,A,,N38344586,W094350186,E0050,00990,Y,,,,,,,,,,00,,,,,BISHOP'S LANDING,SUSAP 89MOK3VMUL0122900 V0 CPNA N38344586W094350186E005000990Y                          00        BISHOP'S LANDING         ,,,,,,,,,,,,,,,
S,USA,P,,8A1,K7,V,AWO,0121125,T,V,0,,N,A,,N34242228,W086153913,W0040,00615,Y,,,,,,,,,,00,,,,,,SUSAP 8A1 K7VAWO0121125TV0   NA N34242228W086153913W004000615Y                          00                                 ,,,,,,,,,,,,,,,
S,USA,P,,8G2,K6,V,ASO,0126375,T,V,0,S,N,A,,N41373550,W080125300,W0080,01399,Y,,,,,,,,,,00,,,,,,SUSAP 8G2 K6VASO0126375TV0 S NA N41373550W080125300W008001399Y                          00                                 ,,,,,,,,,,,,,,,
S,USA,P,,8GK,K5,V,AWO,0119150,T,V,0,,N,A,,N38404620,W084554403,W0060,00830,Y,,,,,,,,,,00,,,,,,SUSAP 8GK K5VAWO0119150TV0   NA N38404620W084554403W006000830Y                          00                                 ,,,,,,,,,,,,,,,
S,USA,P,,8WY6,K1,V,MUL,0122900,,V,0,C,N,A,,N43553150,W107174050,E0090,04857,Y,,,,,,,,,,00,,,,,LAZY T RANCH,SUSAP 8WY6K1VMUL0122900 V0 C NA N43553150W107174050E009004857Y                          00        LAZY T RANCH             ,,,,,,,,,,,,,,,
S,USA,P,,90FD,K7,V,MUL,0122900,,V,0,C,N,A,,N27205932,W080440928,W0040,00063,Y,,,,,,,,,,00,,,,,CITRUS HEDGING RANCH,SUSAP 90FDK7VMUL0122900 V0 C NA N27205932W080440928W004000063Y                          00        CITRUS HEDGING RANCH     ,,,,,,,,,,,,,,,
S,USA,P,,97M,K1,V,ACC,0126850,,V,0,G,R,A,,N46262501,W105515302,E0090,02618,Y,,,,,,,,,,00,,,,,SALT LAKE CITY,SUSAP 97M K1VACC0126850 V0  GRA N46262501W105515302E009002618Y                          00        SALT LAKE CITY           ,,,,,,,,,,,,,,,
S,USA,P,,97M,K1,V,ASO,0135475,T,V,0,,N,A,,N46204780,W104152920,E0090,02981,Y,,,,,,,,,,00,,,,,,SUSAP 97M K1VASO0135475TV0   NA N46204780W104152920E009002981Y                          00                                 ,,,,,,,,,,,,,,,
S,USA,P,,97M,K1,V,AWO,0118075,T,V,0,S,N,A,,N46095587,W103180267,E0070,02965,Y,,,,,,,,,,00,,,,,,SUSAP 97M K1VAWO0118075TV0 S NA N46095587W103180267E007002965Y                          00                                 ,,,,,,,,,,,,,,,
S,USA,P,,98D,K3,V,AWO,0120000,T,V,0,,N,A,,N44420180,W100060510,E0060,01885,Y,,,,,,,,,,00,,,,,,SUSAP 98D K3VAWO0120000TV0   NA N44420180W100060510E006001885Y                          00                                 ,,,,,,,,,,,,,,,
S,USA,P,,9D0,K3,V,AWO,0120000,T,V,0,S,N,A,,N44420180,W100060510,E0060,01885,Y,,,,,,,,,,00,,,,,,SUSAP 9D0 K3VAWO0120000TV0 S NA N44420180W100060510E006001885Y                          00                                 ,,,,,,,,,,,,,,,
S,USA,P,,C24,K2,V,AWO,0120000,T,V,0,,N,A,,N37491500,W106555216,E0120,08680,Y,,,,,,,,,,00,,,,,,SUSAP C24 K2VAWO0120000TV0   NA N37491500W106555216E012008680Y                          00                                 ,,,,,,,,,,,,,,,
S,USA,P,,D47,K1,V,MUL,0122900,,V,0,C,N,A,,N44442815,W114550699,E0130,04277,Y,,,,,,,,,,00,,,,,COUGAR RANCH,SUSAP D47 K1VMUL0122900 V0 C NA N44442815W114550699E013004277Y                          00        COUGAR RANCH             ,,,,,,,,,,,,,,,
S,USA,P,,F00,K4,V,ACC,0124875,,V,0,G,R,A,,N33295820,W096035364,E0020,00683,Y,,,,,,,,,,00,,,,,FT WORTH,SUSAP F00 K4VACC0124875 V0  GRA N33295820W096035364E002000683Y                          00        FT WORTH                 ,,,,,,,,,,,,,,,
S,USA,P,,F51,K4,V,ACC,0132025,,V,1,G,R,A,,N33080800,W095511300,E0020,00640,N,,,,,,,,,,00,,,,,FT WORTH,SUSAP F51 K4VACC0132025 V1  GRA N33080800W095511300E002000640N                          00        FT WORTH                 ,,,SUSAP F51 K4VACC0132025 V2 T  1704001200                                                                                   ,,,,,,,,,,,,
S,USA,P,,I10,K5,V,ASO,0127000,T,V,0,S,N,A,,N39564001,W081533154,W0060,00900,Y,,,,,,,,,,00,,,,,,SUSAP I10 K5VASO0127000TV0 S NA N39564001W081533154W006000900Y                          00                                 ,,,,,,,,,,,,,,,
S,USA,P,,I40,K5,V,ASO,0127000,T,V,0,S,N,A,,N39564001,W081533154,W0060,00900,Y,,,,,,,,,,00,,,,,,SUSAP I40 K5VASO0127000TV0 S NA N39564001W081533154W006000900Y                          00                                 ,,,,,,,,,,,,,,,
S,USA,P,,I42,K5,V,APP,0123675,,V,0,,R,A,,N38102671,W085441138,W0050,00501,Y,,,,,,,,,,00,,,,,LOUISVILLE,SUSAP I42 K5VAPP0123675 V0   RA N38102671W085441138W005000501Y                          00        LOUISVILLE               ,,,,,,,,,,,,,,,
S,USA,P,,I42,K5,V,DEP,0123675,,V,0,,R,A,,N38102671,W085441138,W0050,00501,Y,,,,,,,,,,00,,,,,LOUISVILLE,SUSAP I42 K5VDEP0123675 V0   RA N38102671W085441138W005000501Y                          00        LOUISVILLE               ,,,,,,,,,,,,,,,
S,USA,P,,I83,K5,V,APP,0123675,,V,0,,R,A,,N38102671,W085441138,W0050,00501,Y,,,,,,,,,,00,,,,,LOUISVILLE,SUSAP I83 K5VAPP0123675 V0   RA N38102671W085441138W005000501Y                          00        LOUISVILLE               ,,,,,,,,,,,,,,,
S,USA,P,,I83,K5,V,DEP,0123675,,V,0,,R,A,,N38102671,W085441138,W0050,00501,Y,,,,,,,,,,00,,,,,LOUISVILLE,SUSAP I83 K5VDEP0123675 V0   RA N38102671W085441138W005000501Y                          00        LOUISVILLE               ,,,,,,,,,,,,,,,
S,USA,P,,I86,K5,V,ASO,0127000,T,V,0,S,N,A,,N39564001,W081533154,W0060,00900,Y,,,,,,,,,,00,,,,,,SUSAP I86 K5VASO0127000TV0 S NA N39564001W081533154W006000900Y                          00                                 ,,,,,,,,,,,,,,,
S,USA,P,,I93,K5,V,APP,0123675,,V,0,,R,A,,N38102671,W085441138,W0050,00501,Y,,,,,,,,,,00,,,,,LOUISVILLE,SUSAP I93 K5VAPP0123675 V0   RA N38102671W085441138W005000501Y                          00        LOUISVILLE               ,,,,,,,,,,,,,,,
S,USA,P,,I93,K5,V,AWO,0118550,T,V,0,S,N,A,,N37410960,W085553010,W0030,00776,Y,,,,,,,,,,00,,,,,,SUSAP I93 K5VAWO0118550TV0 S NA N37410960W085553010W003000776Y                          00                                 ,,,,,,,,,,,,,,,
S,USA,P,,I93,K5,V,DEP,0123675,,V,0,,R,A,,N38102671,W085441138,W0050,00501,Y,,,,,,,,,,00,,,,,LOUISVILLE,SUSAP I93 K5VDEP0123675 V0   RA N38102671W085441138W005000501Y                          00        LOUISVILLE               ,,,,,,,,,,,,,,,
S,USA,P,,K89,K3,V,ACC,0132600,,V,0,G,R,A,,N40083612,W092344570,W0000,00988,Y,,,,,,,,,,00,,,,,KANSAS CITY,SUSAP K89 K3VACC0132600 V0  GRA N40083612W092344570W000000988Y                          00        KANSAS CITY              ,,,,,,,,,,,,,,,
S,USA,P,,KACY,K6,V,DEP,0029220,,U,0,M,R,F,,N39272727,W074343776,W0100,00075,Y,,,,,,,,,,00,,,,,ATLANTIC CITY,SUSAP KACYK6VDEP0029220 U0  MRF N39272727W074343776W010000075Y                          00        ATLANTIC CITY            ,,,,,,,,,,,,,,,
