record_type,area_code,sec,sub,icao,runway_id,rwy_length_ft,rwy_mag_brg_tenths,lat_raw,lon_raw,rwy_grad_pct100,lthr_elev_ft,dthr_ft,tch_raw,rwy_width_ft,loc_mls_gls_ident,loc_cat_class,primary_1_123,cont#2_appl_code,cont#2_appl_label,cont#2_1_123
S,AFR,P,G,DAOI,RW07,04921,0680,N36123476,E001192383,,00463,0000,40,098,,,SAFRP DAOIDAGRW07    1049210680 N36123476E001192383               00463000040098      0000                                 ,S,Simulation application continuation,SAFRP DAOIDAGRW07    2S                            06900Y        L00463                                                    
S,AFR,P,G,DAOI,RW25,04921,2480,N36125417,E001201878,,00466,0000,40,098,,,SAFRP DAOIDAGRW25    1049212480 N36125417E001201878               00466000040098      0000                                 ,S,Simulation application continuation,SAFRP DAOIDAGRW25    2S                            24900Y        L00466                                                    
S,AFR,P,G,DAUH,RW18R,05906,1820,N31403180,E006082630,,00469,0000,50,148,,,SAFRP DAUHDAGRW18R   1059061820 N31403180E006082630               00469000050148      0328                                 ,S,Simulation application continuation,SAFRP DAUHDAGRW18R   2S                            18400Y        L00469                                                    
S,AFR,P,G,DAUH,RW36L,05906,0020,N31393347,E006082113,,00459,0000,50,148,HM,,SAFRP DAUHDAGRW36L   1059060020 N31393347E006082113               00459000050148 HM   0000                                 ,S,Simulation application continuation,SAFRP DAUHDAGRW36L   2S                            00400Y        L00459                                                    
S,AFR,P,G,FBJW,RW08,05495,0820,S24361573,E024410252,,03905,0000,40,082,,,SAFRP FBJWFBGRW08    1054950820 S24361573E024410252               03905000040082      0492                                 ,S,Simulation application continuation,SAFRP FBJWFBGRW08    2S                            06500Y        L03905                                                    
S,AFR,P,G,FBJW,RW26,05495,2620,S24355271,E024415679,,03899,0000,40,082,,,SAFRP FBJWFBGRW26    1054952620 S24355271E024415679               03899000040082      0492                                 ,S,Simulation application continuation,SAFRP FBJWFBGRW26    2S                            24500Y        L03899                                                    
S,AFR,P,G,FBOR,RW07,05495,0730,S21161086,E025184516,,03106,0000,40,098,,,SAFRP FBORFBGRW07    1054950730 S21161086E025184516               03106000040098      0492                                 ,S,Simulation application continuation,SAFRP FBORFBGRW07    2S                            06100Y        L03106                                                    
S,AFR,P,G,FBOR,RW25,05495,2530,S21154441,E025193608,,03114,0000,40,098,,,SAFRP FBORFBGRW25    1054952530 S21154441E025193608               03114000040098      0492                                 ,S,Simulation application continuation,SAFRP FBORFBGRW25    2S                            24100Y        L03114                                                    
S,AFR,P,G,FMNR,RW14,04265,1430,S15260226,E049410444,,00014,0000,50,098,,,SAFRP FMNRFMGRW14    1042651430 S15260226E049410444               00014000050098      0000                                 ,S,Simulation application continuation,SAFRP FMNRFMGRW14    2S                            13056Y        L00014                                                    
S,AFR,P,G,FMNR,RW32,04265,3230,S15262969,E049413748,,00013,0000,50,098,,,SAFRP FMNRFMGRW32    1042653230 S15262969E049413748               00013000050098      0000                                 ,S,Simulation application continuation,SAFRP FMNRFMGRW32    2S                            31056Y        L00013                                                    
S,AFR,P,G,FOGO,RW03,05906,0270,N01320877,E011344104,,02143,0000,40,098,,,SAFRP FOGOFOGRW03    1059060270 N01320877E011344104               02143000040098      0000                                 ,S,Simulation application continuation,SAFRP FOGOFOGRW03    2S                            02700N        L02143                                                    
S,AFR,P,G,FOGO,RW21,05906,2070,N01330203,E011350524,,02165,0000,40,098,,,SAFRP FOGOFOGRW21    1059062070 N01330203E011350524               02165000040098      0000                                 ,S,Simulation application continuation,SAFRP FOGOFOGRW21    2S                            20700N        L02165                                                    
S,AFR,P,G,FPPR,RW18,05741,1830,N01401111,E007243967,,00571,0000,40,098,,,SAFRP FPPRFPGRW18    1057411830 N01401111E007243967               00571000040098      0000                                 ,S,Simulation application continuation,SAFRP FPPRFPGRW18    2S                            18000Y        L00571                                                    
S,AFR,P,G,FPPR,RW36,05741,0030,N01392113,E007243971,,00581,0705,40,098,,,SAFRP FPPRFPGRW36    1057410030 N01392113E007243971               00581070540098      0492                                 ,S,Simulation application continuation,SAFRP FPPRFPGRW36    2S                            36000Y        L00581                                                    
S,AFR,P,G,FQFN,RW02,05906,0200,S24540358,E033451059,,00306,0000,50,148,,,SAFRP FQFNFQGRW02    1059060200 S24540358E033451059               00306000050148      0000                                 ,S,Simulation application continuation,SAFRP FQFNFQGRW02    2S                            00094Y        L00306                                                    
S,AFR,P,G,FQFN,RW20,05906,2000,S24530509,E033451164,,00298,0000,50,148,,,SAFRP FQFNFQGRW20    1059062000 S24530509E033451164               00298000050148      0000                                 ,S,Simulation application continuation,SAFRP FQFNFQGRW20    2S                            18094Y        L00298                                                    
S,AFR,P,G,HEAX,RW14L,11155,1380,N30554932,E029410631,,00177,0000,50,148,,,SAFRP HEAXHEGRW14L   1111551380 N30554932E029410631               00177000050148      0000                                 ,S,Simulation application continuation,SAFRP HEAXHEGRW14L   2S                            14285Y        L00177                                                    
S,AFR,P,G,HEAX,RW14R,11155,1380,N30554478,E029405941,,00172,0000,50,148,,,SAFRP HEAXHEGRW14R   1111551380 N30554478E029405941               00172000050148      0000                                 ,S,Simulation application continuation,SAFRP HEAXHEGRW14R   2S                            14284Y        L00172                                                    
S,AFR,P,G,HEAX,RW32L,11155,3180,N30541679,E029421674,,00127,0000,50,148,,,SAFRP HEAXHEGRW32L   1111553180 N30541679E029421674               00127000050148      0000                                 ,S,Simulation application continuation,SAFRP HEAXHEGRW32L   2S                            32285Y        L00127                                                    
S,AFR,P,G,HEAX,RW32R,11155,3180,N30542131,E029422364,,00133,0000,51,148,IALX,,SAFRP HEAXHEGRW32R   1111553180 N30542131E029422364               00133000051148 IALX 0000                                 ,S,Simulation application continuation,SAFRP HEAXHEGRW32R   2S                            32286Y        L00133                                                    
S,AFR,P,G,HKKG,RW08,04216,0780,N00161308,E034465756,,05048,0000,40,075,,,SAFRP HKKGHKGRW08    1042160780 N00161308E034465756               05048000040075      0000                                 ,S,Simulation application continuation,SAFRP HKKGHKGRW08    2S                            07900Y        L05048                                                    
S,AFR,P,G,HKKG,RW26,04216,2580,N00162107,E034473842,,05015,0000,40,075,,,SAFRP HKKGHKGRW26    1042162580 N00162107E034473842               05015000040075      0000                                 ,S,Simulation application continuation,SAFRP HKKGHKGRW26    2S                            25900Y        L05015                                                    
S,AFR,P,G,HKNL,RW03,04888,0290,S00040281,E037021828,,06253,0000,40,075,,,SAFRP HKNLHKGRW03    1048880290 S00040281E037021828               06253000040075      0000                                 ,S,Simulation application continuation,SAFRP HKNLHKGRW03    2S                            02900Y        A06253                                                    
S,AFR,P,G,HKNL,RW21,04888,2090,S00032054,E037024193,,06253,0000,40,075,,,SAFRP HKNLHKGRW21    1048882090 S00032054E037024193               06253000040075      0000                                 ,S,Simulation application continuation,SAFRP HKNLHKGRW21    2S                            20900Y        A06253                                                    
S,AFR,P,G,HLGS,RW13,11811,1300,N31040662,E016352017,,00266,0000,50,148,,,SAFRP HLGSHLGRW13    1118111300 N31040662E016352017               00266000050148      0984                                 ,S,Simulation application continuation,SAFRP HLGSHLGRW13    2S                            13200N        L00266                                                    
S,AFR,P,G,HLGS,RW18,11811,1780,N31043378,E016353774,,00258,0000,50,148,,,SAFRP HLGSHLGRW18    1118111780 N31043378E016353774               00258000050148      0984                                 ,S,Simulation application continuation,SAFRP HLGSHLGRW18    2S                            18000Y        L00258                                                    
S,AFR,P,G,HLGS,RW31,11811,3100,N31024601,E016365655,,00256,0000,50,148,,,SAFRP HLGSHLGRW31    1118113100 N31024601E016365655               00256000050148      0984                                 ,S,Simulation application continuation,SAFRP HLGSHLGRW31    2S                            31200N        L00256                                                    
S,AFR,P,G,HLGS,RW36,11811,3580,N31023684,E016353936,,00270,0000,50,148,ISIT,,SAFRP HLGSHLGRW36    1118113580 N31023684E016353936               00270000050148 ISIT 0984                                 ,S,Simulation application continuation,SAFRP HLGSHLGRW36    2S                            36000Y        L00270                                                    
S,AFR,P,G,HTSY,RW10,07218,0990,S03362607,E033292829,,03812,0000,50,098,,,SAFRP HTSYHTGRW10    1072180990 S03362607E033292829               03812000050098      0197                                 ,S,Simulation application continuation,SAFRP HTSYHTGRW10    2S                            09962Y        L03812                                                    
S,AFR,P,G,HTSY,RW28,07218,2790,S03363803,E033303856,,03856,0000,50,098,,,SAFRP HTSYHTGRW28    1072182790 S03363803E033303856               03856000050098      0197                                 ,S,Simulation application continuation,SAFRP HTSYHTGRW28    2S                            27962Y        L03856                                                    
S,CAN,P,G,5AK0,RW17,04432,1649,N60492259,W151475968,,00161,0000,40,100,,,SCANP 5AK0PAGRW17    1044321649 N60492259W151475968         +0056800161000040100      0000                                 ,S,Simulation application continuation,SCANP 5AK0PAGRW17    2S                            17894Y        T00185                                                    
S,CAN,P,G,5AK0,RW35,04432,3449,N60483895,W151475803,,00195,0000,55,100,,,SCANP 5AK0PAGRW35    1044323449 N60483895W151475803         +0067200195000055100      0000                                 ,S,Simulation application continuation,SCANP 5AK0PAGRW35    2S                            35894Y        T00195                                                    
S,CAN,P,G,CAV3,RW08,02151,0900,N51383774,W121184060,+2500,03029,0000,50,050,,,SCANP CAV3CYGRW08    1021510900 N51383774W121184060+2500          03029000050050      0000                                 ,S,Simulation application continuation,SCANP CAV3CYGRW08    2S                            10700N        L03029                                                    
S,CAN,P,G,CAV3,RW26,02151,2700,N51383154,W121180800,-1310,03057,0000,50,050,,,SCANP CAV3CYGRW26    1021512700 N51383154W121180800-1310          03057000050050      0000                                 ,S,Simulation application continuation,SCANP CAV3CYGRW26    2S                            28700N        L03057                                                    
S,CAN,P,G,CCQ3,RW15,05001,1530,N45252486,W063275658,,00128,0497,50,150,,,SCANP CCQ3CYGRW15    1050011530 N45252486W063275658               00128049750150      0000                                 ,S,Simulation application continuation,SCANP CCQ3CYGRW15    2S                            13500N        T00129                                                    
S,CAN,P,G,CCQ3,RW33,05001,3330,N45245343,W063271191,,00133,0000,50,150,,,SCANP CCQ3CYGRW33    1050013330 N45245343W063271191               00133000050150      0000                                 ,S,Simulation application continuation,SCANP CCQ3CYGRW33    2S                            31500N        T00136                                                    
S,CAN,P,G,CFR5,RW01,02415,0150,N46052408,W080363089,-0620,00697,0045,40,080,,,SCANP CFR5CYGRW01    1024150150 N46052408W080363089-0620    +0176700697004540080      0000                                 ,S,Simulation application continuation,SCANP CFR5CYGRW01    2S                            00500N        T00699                                                    
S,CAN,P,G,CFR5,RW10,02493,0990,N46052831,W080363223,,00708,0000,40,050,,,SCANP CFR5CYGRW10    1024930990 N46052831W080363223               00708000040050      0000                                 ,S,Simulation application continuation,SCANP CFR5CYGRW10    2S                            08900N        T00708                                                    
S,CAN,P,G,CFR5,RW19,02415,1950,N46054740,W080362823,,00682,0000,40,080,,,SCANP CFR5CYGRW19    1024151950 N46054740W080362823         +0172200682000040080      0000                                 ,S,Simulation application continuation,SCANP CFR5CYGRW19    2S                            18500N        T00688                                                    
S,CAN,P,G,CFR5,RW28,02493,2790,N46052883,W080355687,,00711,0000,40,050,,,SCANP CFR5CYGRW28    1024932790 N46052883W080355687               00711000040050      0000                                 ,S,Simulation application continuation,SCANP CFR5CYGRW28    2S                            26900N        T00711                                                    
S,CAN,P,G,CYJM,RW10,04270,1120,N54240377,W124161506,,02354,0000,50,075,,,SCANP CYJMCYGRW10    1042701120 N54240377W124161506               02354000050075      0000                                 ,S,Simulation application continuation,SCANP CYJMCYGRW10    2S                            13100N        L02354                                                    
S,CAN,P,G,CYJM,RW28,04270,2920,N54233636,W124152030,,02363,0000,50,075,,,SCANP CYJMCYGRW28    1042702920 N54233636W124152030               02363000050075      0000                                 ,S,Simulation application continuation,SCANP CYJMCYGRW28    2S                            31100N        L02363                                                    
S,CAN,P,G,CYKG,RW14,03520,1430,N61352758,W071561687,-1700,00517,0000,52,100,,,SCANP CYKGCYGRW14    1035201430 N61352758W071561687-1700    +0133900517000052100      0000                                 ,S,Simulation application continuation,SCANP CYKGCYGRW14    2S                            12100N        T00517                                                    
S,CAN,P,G,CYKG,RW32,03520,3230,N61350950,W071551481,,00478,0000,52,100,,,SCANP CYKGCYGRW32    1035203230 N61350950W071551481         +0122000478000052100      0000                                 ,S,Simulation application continuation,SCANP CYKGCYGRW32    2S                            30100N        T00481                                                    
S,CAN,P,G,CYUB,RW11,04600,1070,N69261308,W133022668,,00007,0000,50,100,,,SCANP CYUBCYGRW11    1046001070 N69261308W133022668         -0004500007000050100      0000                                 ,S,Simulation application continuation,SCANP CYUBCYGRW11    2S                            12600N        T00013                                                    
S,CAN,P,G,CYUB,RW29,04600,2870,N69254627,W133004301,,00012,0000,50,100,,,SCANP CYUBCYGRW29    1046002870 N69254627W133004301         -0003200012000050100      0000                                 ,S,Simulation application continuation,SCANP CYUBCYGRW29    2S                            30600N        T00013                                                    
S,CAN,P,G,PAMC,RW17,05936,1669,N62572775,W155361881,,00343,0546,38,100,IMCG,,SCANP PAMCPAGRW17    1059361669 N62572775W155361881         +0114400343054638100 IMCG 0000                                 ,S,Simulation application continuation,SCANP PAMCPAGRW17    2S                            17891N        T00343                                                    
S,CAN,P,G,PAMC,RW35,05936,3469,N62564008,W155361683,,00343,0547,40,100,,,SCANP PAMCPAGRW35    1059363469 N62564008W155361683               00343054740100      0000                                 ,S,Simulation application continuation,SCANP PAMCPAGRW35    2S                            35891N        T00343                                                    
S,CAN,P,G,PFZK,RW02,03300,0184,N60543517,W161295085,,00023,0000,50,060,,,SCANP PFZKPAGRW02    1033000184 N60543517W161295085               00023000050060      0000                                 ,S,Simulation application continuation,SCANP PFZKPAGRW02    2S                            02645N        T00023                                                    
S,CAN,P,G,PFZK,RW20,03300,1984,N60550426,W161292112,,00023,0000,50,060,,,SCANP PFZKPAGRW20    1033001984 N60550426W161292112               00023000050060      0000                                 ,S,Simulation application continuation,SCANP PFZKPAGRW20    2S                            20646N        T00023                                                    
S,CAN,P,G,PPIZ,RW06,04500,0606,N69435030,W163011869,,00029,0000,35,100,,,SCANP PPIZPAGRW06    1045000606 N69435030W163011869               00029000035100      0000                                 ,S,Simulation application continuation,SCANP PPIZPAGRW06    2S                            06864N        T00029                                                    
S,CAN,P,G,PPIZ,RW24,04500,2406,N69440641,W162591976,,00018,0000,35,100,,,SCANP PPIZPAGRW24    1045002406 N69440641W162591976               00018000035100      0000                                 ,S,Simulation application continuation,SCANP PPIZPAGRW24    2S                            24867N        T00024                                                    
S,CAN,P,G,Z91,RW16,04000,1754,N66164735,W145485584,,00440,0000,40,075,,,SCANP Z91 PAGRW16    1040001754 N66164735W145485584               00440000040075      0000                                 ,S,Simulation application continuation,SCANP Z91 PAGRW16    2S                            19146N        T00440                                                    
S,CAN,P,G,Z91,RW34,04000,3554,N66160877,W145491525,,00440,0000,40,075,,,SCANP Z91 PAGRW34    1040003554 N66160877W145491525               00440000040075      0000                                 ,S,Simulation application continuation,SCANP Z91 PAGRW34    2S                            01145N        T00440                                                    
S,EEU,P,G,EYKL,RW07,01640,0670,N55424100,E021142100,,00059,0000,40,069,,,SEEUP EYKLEYGRW07    1016400670 N55424100E021142100               00059000040069      0000                                 ,S,Simulation application continuation,SEEUP EYKLEYGRW07    2S                            07200Y        L00059                                                    
S,EEU,P,G,EYKL,RW25,01640,2470,N55424600,E021144800,,00059,0000,40,069,,,SEEUP EYKLEYGRW25    1016402470 N55424600E021144800               00059000040069      0000                                 ,S,Simulation application continuation,SEEUP EYKLEYGRW25    2S                            25200Y        L00059                                                    
S,EEU,P,G,LHNY,RW18R,03281,1750,N47591865,E021413288,+0000,00338,0000,40,066,,,SEEUP LHNYLHGRW18R   1032811750 N47591865E021413288+0000    +0143300338000040066      0000                                 ,S,Simulation application continuation,SEEUP LHNYLHGRW18R   2S                            18132Y        L00338                                                    
S,EEU,P,G,LHNY,RW36L,03281,3550,N47584622,E021413177,+0000,00338,0000,40,066,,,SEEUP LHNYLHGRW36L   1032813550 N47584622E021413177+0000    +0143300338000040066      0000                                 ,S,Simulation application continuation,SEEUP LHNYLHGRW36L   2S                            00132Y        L00338                                                    
S,EEU,P,G,UBLC,RW14,09843,1430,N39534422,E046211435,,05676,0000,50,148,,,SEEUP UBLCUBGRW14    1098431430 N39534422E046211435               05676000050148      0000                                 ,S,Simulation application continuation,SEEUP UBLCUBGRW14    2S                            14899Y        T05701                                                    
S,EEU,P,G,UBLC,RW32,09843,3230,N39522087,E046221936,,05690,0000,50,148,ILN,,SEEUP UBLCUBGRW32    1098433230 N39522087E046221936               05690000050148 ILN  0000                                 ,S,Simulation application continuation,SEEUP UBLCUBGRW32    2S                            32901Y        L05690                                                    
S,EEU,P,G,UCFT,RW10,05853,0950,N42302561,E072151223,,04138,0000,40,115,,,SEEUP UCFTUCGRW10    1058530950 N42302561E072151223               04138000040115      0000                                 ,S,Simulation application continuation,SEEUP UCFTUCGRW10    2S                            10052Y        L04138                                                    
S,EEU,P,G,UCFT,RW28,05853,2750,N42301506,E072162906,,04181,0000,40,115,,,SEEUP UCFTUCGRW28    1058532750 N42301506E072162906               04181000040115      0000                                 ,S,Simulation application continuation,SEEUP UCFTUCGRW28    2S                            28052Y        L04181                                                    
S,EEU,P,G,UCFV,RW04,05810,0410,N41283290,E071431765,,04202,0000,40,115,,,SEEUP UCFVUCGRW04    1058100410 N41283290E071431765               04202000040115      0000                                 ,S,Simulation application continuation,SEEUP UCFVUCGRW04    2S                            04664Y        L04202                                                    
S,EEU,P,G,UCFV,RW22,05810,2210,N41291232,E071441317,,04233,0000,40,115,,,SEEUP UCFVUCGRW22    1058102210 N41291232E071441317               04233000040115      0000                                 ,S,Simulation application continuation,SEEUP UCFVUCGRW22    2S                            22665Y        L04233                                                    
S,EEU,P,G,UCFZ,RW10,06040,1040,N41244663,E074020434,,04156,0000,40,115,,,SEEUP UCFZUCGRW10    1060401040 N41244663E074020434               04156000040115      0000                                 ,S,Simulation application continuation,SEEUP UCFZUCGRW10    2S                            10911Y        L04156                                                    
S,EEU,P,G,UCFZ,RW28,06040,2840,N41242709,E074031922,,04172,0000,40,115,,,SEEUP UCFZUCGRW28    1060402840 N41242709E074031922               04172000040115      0000                                 ,S,Simulation application continuation,SEEUP UCFZUCGRW28    2S                            28912Y        L04172                                                    
S,EEU,P,G,UUDD,RW13C,07776,1340,N55250100,E037545530,-0250,00544,0000,50,174,,,SEEUP UUDDUUGRW13C   1077761340 N55250100E037545530-0250          00544000050174      0000                                 ,S,Simulation application continuation,SEEUP UUDDUUGRW13C   2S                            14564Y        L00544                                                    
S,EEU,P,G,UUDD,RW13L,12467,1340,N55252826,E037544236,-0160,00543,0000,50,197,G13A,,SEEUP UUDDUUGRW13L   1124671340 N55252826E037544236-0160          00543000050197 G13A 0000                                 ,S,Simulation application continuation,SEEUP UUDDUUGRW13L   2S                            14564Y        L00543                                                    
S,EEU,P,G,UUDD,RW13R,11483,1340,N55251582,E037521972,-0540,00592,0000,50,197,IDM,,SEEUP UUDDUUGRW13R   1114831340 N55251582E037521972-0540          00592000050197 IDM  0000                                 ,S,Simulation application continuation,SEEUP UUDDUUGRW13R   2S                            14560Y        L00592                                                    
S,EEU,P,G,UUDD,RW31C,07776,3140,N55235773,E037561131,+0250,00524,0000,50,174,,,SEEUP UUDDUUGRW31C   1077763140 N55235773E037561131+0250          00524000050174      0000                                 ,S,Simulation application continuation,SEEUP UUDDUUGRW31C   2S                            32565Y        L00524                                                    
S,EEU,P,G,UUDD,RW31L,11483,3140,N55234243,E037541206,+0540,00531,0000,57,197,IDO,,SEEUP UUDDUUGRW31L   1114833140 N55234243E037541206+0540          00531000057197 IDO  0000                                 ,S,Simulation application continuation,SEEUP UUDDUUGRW31L   2S                            32563Y        L00531                                                    
S,EEU,P,G,UUDD,RW31R,12467,3140,N55234681,E037564422,+0160,00523,0000,50,197,G31A,,SEEUP UUDDUUGRW31R   1124673140 N55234681E037564422+0160          00523000050197 G31A 0000                                 ,S,Simulation application continuation,SEEUP UUDDUUGRW31R   2S                            32566Y        L00523                                                    
S,EEU,P,G,UZFA,RW04,10820,0410,N40431364,E072170194,,01551,0984,50,148,IAN,,SEEUP UZFAUTGRW04    1108200410 N40431364E072170194               01551098450148 IAN  0197                                 ,S,Simulation application continuation,SEEUP UZFAUTGRW04    2S                            04568Y        L01551                                                    
S,EEU,P,G,UZFA,RW22,10820,2210,N40442154,E072183336,,01568,0000,50,148,,,SEEUP UZFAUTGRW22    1108202210 N40442154E072183336               01568000050148      0197                                 ,S,Simulation application continuation,SEEUP UZFAUTGRW22    2S                            22569Y        L01568                                                    
S,EEU,P,G,UZFF,RW18,09390,1780,N40221648,E071444424,+1360,01924,0000,51,164,IZU,,SEEUP UZFFUTGRW18    1093901780 N40221648E071444424+1360          01924000051164 IZU  0184                                 ,S,Simulation application continuation,SEEUP UZFFUTGRW18    2S                            18325Y        L01924                                                    
S,EEU,P,G,UZFF,RW36,09390,3580,N40204386,E071443737,-1360,02052,0000,50,164,,,SEEUP UZFFUTGRW36    1093903580 N40204386E071443737-1360          02052000050164      0164                                 ,S,Simulation application continuation,SEEUP UZFFUTGRW36    2S                            00325Y        L02052                                                    
S,EEU,P,G,UZFN,RW10,10745,1030,N40592243,E071321821,-1570,01703,0000,50,148,,,SEEUP UZFNUTGRW10    1107451030 N40592243E071321821-1570          01703000050148      0197                                 ,S,Simulation application continuation,SEEUP UZFNUTGRW10    2S                            10854Y        L01703                                                    
S,EEU,P,G,UZFN,RW28,10745,2830,N40584865,E071343102,+1570,01534,0000,52,148,ISA,,SEEUP UZFNUTGRW28    1107452830 N40584865E071343102+1570          01534000052148 ISA  0197                                 ,S,Simulation application continuation,SEEUP UZFNUTGRW28    2S                            28857Y        L01534                                                    
S,EEU,P,G,UZNN,RW15,09865,1480,N42300514,E059365358,,00247,0000,50,148,,,SEEUP UZNNUTGRW15    1098651480 N42300514E059365358               00247000050148      0000                                 ,S,Simulation application continuation,SEEUP UZNNUTGRW15    2S                            15454Y        L00247                                                    
S,EEU,P,G,UZNN,RW33,09865,3280,N42283718,E059375016,+0020,00245,0000,54,148,IZR,,SEEUP UZNNUTGRW33    1098653280 N42283718E059375016+0020          00245000054148 IZR  0000                                 ,S,Simulation application continuation,SEEUP UZNNUTGRW33    2S                            33455Y        L00245                                                    
S,EEU,P,G,UZNU,RW13,09843,1330,N41353423,E060375480,-0010,00319,0000,50,164,,,SEEUP UZNUUTGRW13    1098431330 N41353423E060375480-0010          00319000050164      0164                                 ,S,Simulation application continuation,SEEUP UZNUUTGRW13    2S                            13950Y        L00319                                                    
S,EEU,P,G,UZNU,RW31,09843,3130,N41342028,E060391890,+0010,00318,0000,56,164,INU,,SEEUP UZNUUTGRW31    1098433130 N41342028E060391890+0010          00318000056164 INU  0164                                 ,S,Simulation application continuation,SEEUP UZNUUTGRW31    2S                            31951Y        L00318                                                    
S,EEU,P,G,UZSA,RW07,13123,0720,N40064833,E065085399,+0170,01118,0000,57,148,IHG,,SEEUP UZSAUTGRW07    1131230720 N40064833E065085399+0170          01118000057148 IHG  0246                                 ,S,Simulation application continuation,SEEUP UZSAUTGRW07    2S                            07742Y        L01118                                                    
S,EEU,P,G,UZSA,RW25,13123,2520,N40071654,E065113889,,01140,0000,58,148,INL,,SEEUP UZSAUTGRW25    1131232520 N40071654E065113889               01140000058148 INL  0246                                 ,S,Simulation application continuation,SEEUP UZSAUTGRW25    2S                            25745Y        L01140                                                    
S,EEU,P,G,UZSB,RW01,09843,0050,N39454312,E064284504,+0130,00738,0000,54,148,IUH,,SEEUP UZSBUTGRW01    1098430050 N39454312E064284504+0130          00738000054148 IUH  0177                                 ,S,Simulation application continuation,SEEUP UZSBUTGRW01    2S                            01018Y        L00738                                                    
S,EEU,P,G,UZSB,RW19,09843,1850,N39471890,E064290733,-0130,00751,0000,50,148,,,SEEUP UZSBUTGRW19    1098431850 N39471890E064290733-0130          00751000050148      0177                                 ,S,Simulation application continuation,SEEUP UZSBUTGRW19    2S                            19018Y        L00751                                                    
S,EEU,P,G,UZSK,RW16,09288,1590,N38485241,E065460706,,01229,0000,54,148,IJP,,SEEUP UZSKUTGRW16    1092881590 N38485241E065460706               01229000054148 IJP  0000                                 ,S,Simulation application continuation,SEEUP UZSKUTGRW16    2S                            16392Y        L01229                                                    
S,EEU,P,G,UZSK,RW34,09288,3390,N38472833,E065463803,,01220,0430,50,148,,,SEEUP UZSKUTGRW34    1092883390 N38472833E065463803               01220043050148      0000                                 ,S,Simulation application continuation,SEEUP UZSKUTGRW34    2S                            34392Y        L01220                                                    
S,EEU,P,G,UZSS,RW09,10187,0910,N39421095,E066575195,,02176,0000,53,148,IMZ,,SEEUP UZSSUTGRW09    1101870910 N39421095E066575195               02176000053148 IMZ  0197                                 ,S,Simulation application continuation,SEEUP UZSSUTGRW09    2S                            09569Y        L02176                                                    
S,EEU,P,G,UZSS,RW27,10187,2710,N39420133,E066595662,,02221,0394,51,148,ISD,,SEEUP UZSSUTGRW27    1101872710 N39420133E066595662               02221039451148 ISD  0197                                 ,S,Simulation application continuation,SEEUP UZSSUTGRW27    2S                            27572Y        L02221                                                    
S,EEU,P,G,UZST,RW07,09843,0700,N37170167,E067173050,+0140,01014,0000,49,148,,,SEEUP UZSTUTGRW07    1098430700 N37170167E067173050+0140          01014000049148      0197                                 ,S,Simulation application continuation,SEEUP UZSTUTGRW07    2S                            07415Y        L01014                                                    
S,EEU,P,G,UZST,RW25,09843,2500,N37172823,E067192764,,01028,0000,50,148,INO,,SEEUP UZSTUTGRW25    1098432500 N37172823E067192764               01028000050148 INO  0197                                 ,S,Simulation application continuation,SEEUP UZSTUTGRW25    2S                            25417Y        L01028                                                    
S,EEU,P,G,UZTC,RW08,08097,0750,N41305416,E069333939,+1000,02287,0000,50,105,,,SEEUP UZTCUTGRW08    1080970750 N41305416E069333939+1000          02287000050105      0164                                 ,S,Simulation application continuation,SEEUP UZTCUTGRW08    2S                            08007Y        L02287                                                    
S,EEU,P,G,UZTC,RW26,08097,2550,N41310794,E069352422,,02370,0000,50,105,,,SEEUP UZTCUTGRW26    1080972550 N41310794E069352422               02370000050105      0164                                 ,S,Simulation application continuation,SEEUP UZTCUTGRW26    2S                            26007Y        L02370                                                    
S,EEU,P,G,UZTP,RW08,13123,0760,N41183801,E069222168,,01538,0000,50,148,IIS,,SEEUP UZTPUTGRW08    1131230760 N41183801E069222168               01538000050148 IIS  0246                                 ,S,Simulation application continuation,SEEUP UZTPUTGRW08    2S                            08178Y        L01538                                                    
S,EEU,P,G,UZTP,RW26,13123,2560,N41185651,E069251189,,01583,0000,50,148,IRZ,,SEEUP UZTPUTGRW26    1131232560 N41185651E069251189               01583000050148 IRZ  0246                                 ,S,Simulation application continuation,SEEUP UZTPUTGRW26    2S                            26181Y        L01583                                                    
S,EEU,P,G,UZTT,RW08L,13123,0760,N41152213,E069153645,+0400,01369,0820,57,197,ING,,SEEUP UZTTUTGRW08L   1131230760 N41152213E069153645+0400          01369082057197 ING  0000                                 ,S,Simulation application continuation,SEEUP UZTTUTGRW08L   2S                            08169Y        L01369                                                    
S,EEU,P,G,UZTT,RW08R,12812,0760,N41151539,E069153772,+0400,01369,0656,51,148,IZW,,SEEUP UZTTUTGRW08R   1128120760 N41151539E069153772+0400          01369065651148 IZW  0000                                 ,S,Simulation application continuation,SEEUP UZTTUTGRW08R   2S                            08167Y        L01369                                                    
S,EEU,P,G,UZTT,RW26L,12812,2560,N41153177,E069180651,-0400,01412,0673,50,148,,,SEEUP UZTTUTGRW26L   1128122560 N41153177E069180651-0400          01412067350148      0000                                 ,S,Simulation application continuation,SEEUP UZTTUTGRW26L   2S                            26170Y        L01412                                                    
