record_type,area_code,sec,subsection_code,airport_icao,icao_code,sub,vor_ident,navaid_icao_code,vor_frequency,navaid_class,vor_latitude,vor_longitude,dme_ident,dme_latitude,dme_longitude,station_declination,dme_elevation,figure_of_merit,ils_dme_bias,frequency_protection,datum_code,vor_name,primary_1_123,cont#2_appl_code,cont#2_appl_label,cont#2_1_123
S,MES,D,B,,,,ANK,LT,03560,H,N39571180,E032494200,,,,E0060,,,,,WGE,ANKARA,SMESDB       ANK   LT103560H    N39571180E032494200                       E0060           WGEANKARA                        ,S,Simulation application continuation,SMESDB       ANK   LT2S     N21                                                                                            
S,MES,D,B,,,,AQC,OJ,03260,H  W,N29540821,E035070839,,,,E0050,,,,,WGE,KING HUSSEIN,SMESDB       AQC   OJ103260H  W N29540821E035070839                       E0050           WGEKING HUSSEIN                  ,S,Simulation application continuation,SMESDB       AQC   OJ2S     U21                                                                                            
S,MES,D,B,,,,AR,VI,03510,H MW,N31411410,E074482880,,,,E0020,,,,,WGE,AMRITSAR,SMESDB       AR    VI103510H MW N31411410E074482880                       E0020           WGEAMRITSAR                      ,S,Simulation application continuation,SMESDB       AR    VI2S     U24                                                                                            
S,MES,D,B,,,,ARB,OI,03550,H MW,N38195020,E048245440,,,,E0060,,,,,WGE,ARDABIL,SMESDB       ARB   OI103550H MW N38195020E048245440                       E0060           WGEARDABIL                       ,S,Simulation application continuation,SMESDB       ARB   OI2S     U24                                                                                            
S,MES,D,B,,,,ARF,LT,03835,H MW,N40435420,E030051540,,,,E0060,,,,,WGE,CENGIZ TOPEL,SMESDB       ARF   LT103835H MW N40435420E030051540                       E0060           WGECENGIZ TOPEL                  ,S,Simulation application continuation,SMESDB       ARF   LT2S     U24                                                                                            
S,MES,D,B,,,,ARI,LT,02890,H,N39384580,E043013720,,,,E0070,,,,,WGE,AGRI,SMESDB       ARI   LT102890H    N39384580E043013720                       E0070           WGEAGRI                          ,S,Simulation application continuation,SMESDB       ARI   LT2S     N24                                                                                            
S,MES,D,B,,,,ARK,OI,02800,H  W,N34080410,E049505520,,,,E0040,,,,,WGE,ARAK,SMESDB       ARK   OI102800H  W N34080410E049505520                       E0040           WGEARAK                          ,S,Simulation application continuation,SMESDB       ARK   OI2S     U24                                                                                            
S,MES,D,B,,,,ART,LT,03470,H L,N41104880,E040513130,,,,E0070,,,,,WGE,RIZE-ARTVIN,SMESDB       ART   LT103470H L  N41104880E040513130                       E0070           WGERIZE-ARTVIN                   ,S,Simulation application continuation,SMESDB       ART   LT2S     N24                                                                                            
S,MES,D,B,,,,AT,VE,02370,H MW,N23531510,E091143650,,,,W0010,,,,,WGE,AGARTALA,SMESDB       AT    VE102370H MW N23531510E091143650                       W0010           WGEAGARTALA                      ,S,Simulation application continuation,SMESDB       AT    VE2S     U24                                                                                            
S,MES,D,B,,,,AT,VO,03600,H  W,N10494550,E072104370,,,,W0020,,,,,WGE,AGATTI,SMESDB       AT    VO103600H  W N10494550E072104370                       W0020           WGEAGATTI                        ,S,Simulation application continuation,SMESDB       AT    VO2S     U21                                                                                            
S,MES,D,B,,,,AWZ,OI,04150,H MW,N31203890,E048444070,,,,E0040,,,,,WGE,AHWAZ,SMESDB       AWZ   OI104150H MW N31203890E048444070                       E0040           WGEAHWAZ                         ,S,Simulation application continuation,SMESDB       AWZ   OI2S     U24                                                                                            
S,MES,D,B,,,,BAM,OI,03790,H MW,N29044060,E058271590,,,,E0020,,,,,WGE,BAM,SMESDB       BAM   OI103790H MW N29044060E058271590                       E0020           WGEBAM                           ,S,Simulation application continuation,SMESDB       BAM   OI2S     U24                                                03131                                       
S,MES,D,B,,,,BAN,OS,03040,H  W,N35134183,E035572851,,,,E0030,,,,,WGE,BANIAS,SMESDB       BAN   OS103040H  W N35134183E035572851                       E0030           WGEBANIAS                        ,S,Simulation application continuation,SMESDB       BAN   OS2S     U21                                                00217                                       
S,MES,D,B,,,,BAT,LT,04700,H LW,N37561670,E041071060,,,,E0060,,,,,WGE,BATMAN,SMESDB       BAT   LT104700H LW N37561670E041071060                       E0060           WGEBATMAN                        ,S,Simulation application continuation,SMESDB       BAT   LT2S     U24                                                                                            
S,MES,D,B,,,,BDR,LT,03890,H L,N37152770,E027381590,,,,E0050,,,,,WGE,MILAS BODRUM,SMESDB       BDR   LT103890H L  N37152770E027381590                       E0050           WGEMILAS BODRUM                  ,S,Simulation application continuation,SMESDB       BDR   LT2S     U24                                                                                            
S,MES,D,B,,,,BEY,LT,04870,H,N40093210,E031554550,,,,E0060,,,,,WGE,BEYPAZARI,SMESDB       BEY   LT104870H    N40093210E031554550                       E0060           WGEBEYPAZARI                     ,S,Simulation application continuation,SMESDB       BEY   LT2S     U21                                                                                            
S,MES,D,B,,,,BL,VG,03680,H  W,N22475220,E090175220,,,,W0010,,,,,WGE,BARISHAL,SMESDB       BL    VG103680H  W N22475220E090175220                       W0010           WGEBARISHAL                      ,S,Simulation application continuation,SMESDB       BL    VG2S     U21                                                                                            
S,MES,D,B,,,,BND,OI,02500,H MW,N27125870,E056213630,,,,E0020,,,,,WGE,BANDAR ABBAS,SMESDB       BND   OI102500H MW N27125870E056213630                       E0020           WGEBANDAR ABBAS                  ,S,Simulation application continuation,SMESDB       BND   OI2S     U24                                                00049                                       
S,MES,D,B,,,,BNR,VI,03340,H  W,N31525350,E077090450,,,,E0020,,,,,WGE,BHUNTAR,SMESDB       BNR   VI103340H  W N31525350E077090450                       E0020           WGEBHUNTAR                       ,S,Simulation application continuation,SMESDB       BNR   VI2S     U21                                                                                            
S,MES,D,B,,,,BOD,OL,03510,H HW,N33541268,E035285473,,,,E0050,,,,,WGE,BOD,SMESDB       BOD   OL103510H HW N33541268E035285473                       E0050           WGEBOD                           ,S,Simulation application continuation,SMESDB       BOD   OL2S     U21                                                00186                                       
S,MES,D,B,,,,BR,VO,02400,H  W,N17552300,E077300500,,,,W0010,,,,,WGE,BIDAR,SMESDB       BR    VO102400H  W N17552300E077300500                       W0010           WGEBIDAR                         ,S,Simulation application continuation,SMESDB       BR    VO2S     U21                                                                                            
S,MES,D,B,,,,BRD,OI,03460,H LW,N37292000,E057182070,,,,E0050,,,,,WGE,BOJNORD,SMESDB       BRD   OI103460H LW N37292000E057182070                       E0050           WGEBOJNORD                       ,S,Simulation application continuation,SMESDB       BRD   OI2S     U24                                                                                            
S,MES,D,B,,,,BRG,OI,04000,H L,N29503810,E050160210,,,,E0040,,,,,WGE,BAHREGAN,SMESDB       BRG   OI104000H L  N29503810E050160210                       E0040           WGEBAHREGAN                      ,S,Simulation application continuation,SMESDB       BRG   OI2S     N24                                                                                            
S,MES,D,B,,,,BRI,LT,04700,H MW,N39375430,E027554350,,,,E0050,,,,,WGE,BALIKESIR,SMESDB       BRI   LT104700H MW N39375430E027554350                       E0050           WGEBALIKESIR                     ,S,Simulation application continuation,SMESDB       BRI   LT2S     U24                                                                                            
S,MES,D,B,,,,BRN,OI,04050,H MW,N32532800,E059164600,,,,E0030,,,,,WGE,BIRJAND,SMESDB       BRN   OI104050H MW N32532800E059164600                       E0030           WGEBIRJAND                       ,S,Simulation application continuation,SMESDB       BRN   OI2S     U24                                                                                            
S,MES,D,B,,,,BRY,LT,03520,H LW,N40154510,E029353850,,,,E0040,,,,,WGE,YENISEHIR,SMESDB       BRY   LT103520H LW N40154510E029353850                       E0040           WGEYENISEHIR                     ,S,Simulation application continuation,SMESDB       BRY   LT2S     U24                                                                                            
S,MES,D,B,,,,BT,OP,04250,H MW,N26122800,E067295800,,,,E0010,,,,,WGE,BHIT,SMESDB       BT    OP104250H MW N26122800E067295800                       E0010           WGEBHIT                          ,S,Simulation application continuation,SMESDB       BT    OP2S     U24                                                                                            
S,MES,D,B,,,,BT,VQ,03550,H  W,N27335761,E090444242,,,,W0000,,,,,WGE,BUMTHANG,SMESDB       BT    VQ103550H  W N27335761E090444242                       W0000           WGEBUMTHANG                      ,S,Simulation application continuation,SMESDB       BT    VQ2S     U21                                                                                            
S,MES,D,B,,,,BUK,LT,04250,H,N40143070,E033061770,,,,E0060,,,,,WGE,CUBUK (ANKARA),SMESDB       BUK   LT104250H    N40143070E033061770                       E0060           WGECUBUK (ANKARA)                ,S,Simulation application continuation,SMESDB       BUK   LT2S     N24                                                                                            
S,MES,D,B,,,,BUZ,OI,03410,H MW,N28574410,E050492190,,,,E0030,,,,,WGE,BUSHEHR,SMESDB       BUZ   OI103410H MW N28574410E050492190                       E0030           WGEBUSHEHR                       ,S,Simulation application continuation,SMESDB       BUZ   OI2S     U24                                                                                            
S,MES,D,B,,,,BW,OP,03320,H MW,N29205947,E071423448,,,,E0020,,,,,WGE,BAHAWALPUR,SMESDB       BW    OP103320H MW N29205947E071423448                       E0020           WGEBAHAWALPUR                    ,S,Simulation application continuation,SMESDB       BW    OP2S     U24                                                                                            
S,MES,D,B,,,,CAY,LT,04160,H L,N41304960,E032024040,,,,E0060,,,,,WGE,CAYCUMA,SMESDB       CAY   LT104160H L  N41304960E032024040                       E0060           WGECAYCUMA                       ,S,Simulation application continuation,SMESDB       CAY   LT2S     N24                                                                                            
S,MES,D,B,,,,CB,VO,03540,H MW,N11013270,E077024000,,,,W0020,,,,,WGE,COIMBATORE,SMESDB       CB    VO103540H MW N11013270E077024000                       W0020           WGECOIMBATORE                    ,S,Simulation application continuation,SMESDB       CB    VO2S     U24                                                                                            
S,MES,D,B,,,,CEK,LT,03280,H,N41002360,E028314300,,,,E0060,,,,,WGE,CEKMECE,SMESDB       CEK   LT103280H    N41002360E028314300                       E0060           WGECEKMECE                       ,S,Simulation application continuation,SMESDB       CEK   LT2S     N21                                                                                            
S,MES,D,B,,,,CHB,VC,05000,H  W,N08320000,E081110000,,,,W0020,,,,,U,CHINA BAY,SMESDB       CHB   VC105000H  W N08320000E081110000                       W0020           U  CHINA BAY                     ,S,Simulation application continuation,SMESDB       CHB   VC2S     U21                                                                                            
S,MES,D,B,,,,CIG,LT,03630,H MW,N38312800,E027010120,,,,E0050,,,,,WGE,CIGLI (IZMIR),SMESDB       CIG   LT103630H MW N38312800E027010120                       E0050           WGECIGLI (IZMIR)                 ,S,Simulation application continuation,SMESDB       CIG   LT2S     U24                                                                                            
S,MES,D,B,,,,CKR,LT,03200,H L,N36530320,E035040570,,,,E0060,,,,,WGE,CUKUROVA,SMESDB       CKR   LT103200H L  N36530320E035040570                       E0060           WGECUKUROVA                      ,S,Simulation application continuation,SMESDB       CKR   LT2S     N21                                                                                            
S,MES,D,B,,,,CN,VO,03550,H HW,N09090000,E092490000,,,,W0010,,,,,WGE,CAR NICOBAR,SMESDB       CN    VO103550H HW N09090000E092490000                       W0010           WGECAR NICOBAR                   ,S,Simulation application continuation,SMESDB       CN    VO2S     U21                                                                                            
S,MES,D,B,,,,CNK,LT,04220,H  W,N40080410,E026253560,,,,E0060,,,,,WGE,CANAKKALE,SMESDB       CNK   LT104220H  W N40080410E026253560                       E0060           WGECANAKKALE                     ,S,Simulation application continuation,SMESDB       CNK   LT2S     U24                                                                                            
S,MES,D,B,,,,CRD,LT,04330,H  W,N37472390,E029421450,,,,E0050,,,,,WGE,CARDAK,SMESDB       CRD   LT104330H  W N37472390E029421450                       E0050           WGECARDAK                        ,S,Simulation application continuation,SMESDB       CRD   LT2S     U24                                                                                            
S,MES,D,B,,,,CRL,LT,04260,H L,N41075320,E027543780,,,,E0050,,,,,WGE,CORLU,SMESDB       CRL   LT104260H L  N41075320E027543780                       E0050           WGECORLU                         ,S,Simulation application continuation,SMESDB       CRL   LT2S     U24                                                                                            
S,MES,D,B,,,,CRM,LT,03250,H  W,N41155580,E036325590,,,,E0050,,,,,WGE,CARSAMBA (SAMSUN),SMESDB       CRM   LT103250H  W N41155580E036325590                       E0050           WGECARSAMBA (SAMSUN)             ,S,Simulation application continuation,SMESDB       CRM   LT2S     U21                                                                                            
S,MES,D,B,,,,CTP,LT,03070,H L,N40441490,E030041690,,,,E0050,,,,,WGE,CENGIZ TOPEL,SMESDB       CTP   LT103070H L  N40441490E030041690                       E0050           WGECENGIZ TOPEL                  ,S,Simulation application continuation,SMESDB       CTP   LT2S     N24                                                                                            
S,MES,D,B,,,,DAL,LT,03460,H L,N36412290,E028465570,,,,E0050,,,,,WGE,DALAMAN,SMESDB       DAL   LT103460H L  N36412290E028465570                       E0050           WGEDALAMAN                       ,S,Simulation application continuation,SMESDB       DAL   LT2S     U24                                                                                            
S,MES,D,B,,,,DAL,OS,03420,H MW,N33291518,E036360619,,,,E0030,,,,,WGE,DAMASCUS,SMESDB       DAL   OS103420H MW N33291518E036360619                       E0030           WGEDAMASCUS                      ,S,Simulation application continuation,SMESDB       DAL   OS2S     U21                                                01995                                       
S,MES,D,B,,,,DB,OP,02870,H MW,N28522445,E064240380,,,,E0020,,,,,WGE,DALBANDIN,SMESDB       DB    OP102870H MW N28522445E064240380                       E0020           WGEDALBANDIN                     ,S,Simulation application continuation,SMESDB       DB    OP2S     U24                                                                                            
S,MES,D,B,,,,DBR,VE,02650,H MW,N27280410,E095010560,,,,W0010,,,,,WGE,DIBRUGARH,SMESDB       DBR   VE102650H MW N27280410E095010560                       W0010           WGEDIBRUGARH                     ,S,Simulation application continuation,SMESDB       DBR   VE2S     U24                                                                                            
S,MES,D,B,,,,DC,VG,02520,H MW,N23470294,E090231338,,,,W0010,,,,,WGE,TEJGAON,SMESDB       DC    VG102520H MW N23470294E090231338                       W0010           WGETEJGAON                       ,S,Simulation application continuation,SMESDB       DC    VG2S     U21                                                00024                                       
S,MES,D,B,,,,DG,OP,03220,H MW,N29574387,E070292401,,,,E0020,,,,,WGE,DERA GHAZI KHAN,SMESDB       DG    OP103220H MW N29574387E070292401                       E0020           WGEDERA GHAZI KHAN               ,S,Simulation application continuation,SMESDB       DG    OP2S     U24                                                                                            
S,MES,D,B,,,,DH,VI,02020,H LW,N28335220,E077120840,,,,E0010,,,,,WGE,DELHI,SMESDB       DH    VI102020H LW N28335220E077120840                       E0010           WGEDELHI                         ,S,Simulation application continuation,SMESDB       DH    VI2S     U24                                                                                            
S,MES,D,B,,,,DHI,VN,02530,H  W,N28450900,E080345600,,,,E0000,,,,,WGE,DHANGADHI,SMESDB       DHI   VN102530H  W N28450900E080345600                       E0000           WGEDHANGADHI                     ,S,Simulation application continuation,SMESDB       DHI   VN2S     U21                                                00653                                       
S,MES,D,B,,,,DRZ,OS,02950,H MW,N35172080,E040111470,,,,E0040,,,,,WGE,DEIR-ZZOR,SMESDB       DRZ   OS102950H MW N35172080E040111470                       E0040           WGEDEIR-ZZOR                     ,S,Simulation application continuation,SMESDB       DRZ   OS2S     U21                                                00700                                       
S,MES,D,B,,,,DU,VA,03070,H  W,N20430676,E070545734,,,,E0000,,,,,WGE,DIU,SMESDB       DU    VA103070H  W N20430676E070545734                       E0000           WGEDIU                           ,S,Simulation application continuation,SMESDB       DU    VA2S     U21                                                                                            
S,MES,D,B,,,,DZF,OI,02930,H  W,N32261690,E048224180,,,,E0030,,,,,WGE,DEZFUL,SMESDB       DZF   OI102930H  W N32261690E048224180                       E0030           WGEDEZFUL                        ,S,Simulation application continuation,SMESDB       DZF   OI2S     U21                                                00474                                       
S,MES,D,B,,,,EDR,LT,03680,H MW,N39330500,E027001480,,,,E0050,,,,,WGE,EDREMIT,SMESDB       EDR   LT103680H MW N39330500E027001480                       E0050           WGEEDREMIT                       ,S,Simulation application continuation,SMESDB       EDR   LT2S     U24                                                                                            
S,MES,D,B,,,,ELG,LT,03380,H MW,N38355050,E039173320,,,,E0060,,,,,WGE,KEBAN,SMESDB       ELG   LT103380H MW N38355050E039173320                       E0060           WGEKEBAN                         ,S,Simulation application continuation,SMESDB       ELG   LT2S     U21                                                                                            
S,MES,D,B,,,,ERH,LT,04210,H,N38274510,E038064370,,,,E0060,,,,,WGE,MALATYA,SMESDB       ERH   LT104210H    N38274510E038064370                       E0060           WGEMALATYA                       ,S,Simulation application continuation,SMESDB       ERH   LT2S     N21                                                                                            
S,MES,D,B,,,,ERN,LT,04300,H,N39422910,E039314450,,,,E0070,,,,,WGE,ERZINCAN,SMESDB       ERN   LT104300H    N39422910E039314450                       E0070           WGEERZINCAN                      ,S,Simulation application continuation,SMESDB       ERN   LT2S     N21                                                                                            
S,MES,D,B,,,,ERZ,LT,03540,H  W,N39572400,E041122570,,,,E0060,,,,,WGE,ERZURUM,SMESDB       ERZ   LT103540H  W N39572400E041122570                       E0060           WGEERZURUM                       ,S,Simulation application continuation,SMESDB       ERZ   LT2S     U24                                                                                            
S,MES,D,B,,,,ESH,OI,04130,H M,N32335940,E051413730,,,,E0040,,,,,WGE,SHAHID VATAN POUR (ESFAHAN),SMESDB       ESH   OI104130H M  N32335940E051413730                       E0040           WGESHAHID VATAN POUR (ESFAHAN)   ,S,Simulation application continuation,SMESDB       ESH   OI2S     U14                                                                                            
S,MES,D,B,,,,ESR,LT,03720,H  W,N39484750,E030304480,,,,E0060,,,,,WGE,ESKISEHIR,SMESDB       ESR   LT103720H  W N39484750E030304480                       E0060           WGEESKISEHIR                     ,S,Simulation application continuation,SMESDB       ESR   LT2S     U21                                                                                            
S,MES,D,B,,,,FA,OP,02120,H  W,N31221265,E072594171,,,,E0020,,,,,WGE,FAISALABAD,SMESDB       FA    OP102120H  W N31221265E072594171                       E0020           WGEFAISALABAD                    ,S,Simulation application continuation,SMESDB       FA    OP2S     U21                                                                                            
S,MES,D,B,,,,FSA,OI,02160,H MW,N28534630,E053432200,,,,E0020,,,,,WGE,FASA,SMESDB       FSA   OI102160H MW N28534630E053432200                       E0020           WGEFASA                          ,S,Simulation application continuation,SMESDB       FSA   OI2S     U24                                                                                            
S,MES,D,B,,,,GAP,LT,03910,H L,N37272910,E038541690,,,,E0040,,,,,WGE,GAP,SMESDB       GAP   LT103910H L  N37272910E038541690                       E0040           WGEGAP                           ,S,Simulation application continuation,SMESDB       GAP   LT2S     N24                                                                                            
S,MES,D,B,,,,GAZ,LT,04320,H  W,N36570550,E037282260,,,,E0060,,,,,WGE,GAZIANTEP,SMESDB       GAZ   LT104320H  W N36570550E037282260                       E0060           WGEGAZIANTEP                     ,S,Simulation application continuation,SMESDB       GAZ   LT2S     U21                                                                                            
S,MES,D,B,,,,GBI,LT,03150,H L,N39424390,E032490880,,,,E0060,,,,,WGE,GOLBASI,SMESDB       GBI   LT103150H L  N39424390E032490880                       E0060           WGEGOLBASI                       ,S,Simulation application continuation,SMESDB       GBI   LT2S     N24                                                                                            
S,MES,D,B,,,,GD,OP,03030,H MW,N25133976,E062195020,,,,E0010,,,,,WGE,GWADAR,SMESDB       GD    OP103030H MW N25133976E062195020                       E0010           WGEGWADAR                        ,S,Simulation application continuation,SMESDB       GD    OP2S     U24                                                                                            
S,MES,D,B,,,,GDA,OY,03540,H HW,N16111700,E052094200,,,,E0010,,,,,WGE,AL-GHAIDAH,SMESDB       GDA   OY103540H HW N16111700E052094200                       E0010           WGEAL-GHAIDAH                    ,S,Simulation application continuation,SMESDB       GDA   OY2S     U21                                                00216                                       
S,MES,D,B,,,,GDR,LT,03880,H MW,N39582140,E043531070,,,,E0050,,,,,WGE,IGDIR,SMESDB       GDR   LT103880H MW N39582140E043531070                       E0050           WGEIGDIR                         ,S,Simulation application continuation,SMESDB       GDR   LT2S     U24                                                                                            
S,MES,D,B,,,,GGN,OI,03100,H MW,N36541440,E054245040,,,,E0050,,,,,WGE,GORGAN,SMESDB       GGN   OI103100H MW N36541440E054245040                       E0050           WGEGORGAN                        ,S,Simulation application continuation,SMESDB       GGN   OI2S     U24                                                                                            
S,MES,D,B,,,,GH,VE,02780,H  W,N26441200,E083264600,,,,E0000,,,,,WGE,GORAKHPUR,SMESDB       GH    VE102780H  W N26441200E083264600                       E0000           WGEGORAKHPUR                     ,S,Simulation application continuation,SMESDB       GH    VE2S     U21                                                                                            
S,MES,D,B,,,,GKA,LT,03840,H LW,N40104700,E025552520,,,,E0054,,,,,WGE,GOKCEADA,SMESDB       GKA   LT103840H LW N40104700E025552520                       E0054           WGEGOKCEADA                      ,S,Simulation application continuation,SMESDB       GKA   LT2S     U24                                                                                            
S,MES,D,B,,,,GKE,LC,04350,H  W,N35135400,E033443500,,,,E0040,,,,,WGE,GECITKALE (GAZIMAGUSA),SMESDB       GKE   LC104350H  W N35135400E033443500                       E0040           WGEGECITKALE (GAZIMAGUSA)        ,S,Simulation application continuation,SMESDB       GKE   LC2S     U21                                                00213                                       
S,MES,D,B,,,,GN,VA,02300,H MW,N21311450,E080171970,,,,W0010,,,,,WGE,GONDIA,SMESDB       GN    VA102300H MW N21311450E080171970                       W0010           WGEGONDIA                        ,S,Simulation application continuation,SMESDB       GN    VA2S     N24                                                                                            
S,MES,D,B,,,,GO,VO,02740,H MW,N15233070,E073532470,,,,W0010,,,,,WGE,GOA,SMESDB       GO    VO102740H MW N15233070E073532470                       W0010           WGEGOA                           ,S,Simulation application continuation,SMESDB       GO    VO2S     U24                                                                                            
S,MES,D,B,,,,GSN,OI,02450,H MW,N30184440,E050521350,,,,E0030,,,,,WGE,GACHSARAN,SMESDB       GSN   OI102450H MW N30184440E050521350                       E0030           WGEGACHSARAN                     ,S,Simulation application continuation,SMESDB       GSN   OI2S     U24                                                                                            
S,MES,D,B,,,,GT,OP,03240,H  W,N35551255,E074200629,,,,E0020,,,,,WGE,GILGIT,SMESDB       GT    OP103240H  W N35551255E074200629                       E0020           WGEGILGIT                        ,S,Simulation application continuation,SMESDB       GT    OP2S     U21                                                                                            
S,MES,D,B,,,,GW,OP,03650,H MW,N25171477,E062282133,,,,E0010,,,,,WGE,NEW GWADAR,SMESDB       GW    OP103650H MW N25171477E062282133                       E0010           WGENEW GWADAR                    ,S,Simulation application continuation,SMESDB       GW    OP2S     U24                                                                                            
S,MES,D,B,,,,GZP,LT,03160,H L,N36181580,E032175100,,,,E0050,,,,,WGE,GAZIPASA,SMESDB       GZP   LT103160H L  N36181580E032175100                       E0050           WGEGAZIPASA                      ,S,Simulation application continuation,SMESDB       GZP   LT2S     N24                                                                                            
S,MES,D,B,,,,HAB,OI,03290,H MW,N35120000,E048400000,,,,E0050,,,,,WGE,NOGEH (HAMADAN),SMESDB       HAB   OI103290H MW N35120000E048400000                       E0050           WGENOGEH (HAMADAN)               ,S,Simulation application continuation,SMESDB       HAB   OI2S     U24                                                                                            
S,MES,D,B,,,,HAM,OI,03170,H MW,N34515020,E048324560,,,,E0050,,,,,WGE,HAMADAN,SMESDB       HAM   OI103170H MW N34515020E048324560                       E0050           WGEHAMADAN                       ,S,Simulation application continuation,SMESDB       HAM   OI2S     U24                                                                                            
S,MES,D,B,,,,HAS,OS,03630,H MW,N36285840,E040451600,,,,E0050,,,,,WGE,HASSAKEH,SMESDB       HAS   OS103630H MW N36285840E040451600                       E0050           WGEHASSAKEH                      ,S,Simulation application continuation,SMESDB       HAS   OS2S     U21                                                                                            
S,MES,D,B,,,,HAW,OE,04050,H MW,N22565680,E046543821,,,,E0020,,,,,WGE,HAWTAH,SMESDB       HAW   OE104050H MW N22565680E046543821                       E0020           WGEHAWTAH                        ,S,Simulation application continuation,SMESDB       HAW   OE2S     U21                                                02083                                       
S,MES,D,B,,,,HAY,LT,03500,H H,N39261190,E032303420,,,,E0060,,,,,WGE,HAYMANA,SMESDB       HAY   LT103500H H  N39261190E032303420                       E0060           WGEHAYMANA                       ,S,Simulation application continuation,SMESDB       HAY   LT2S     N21                                                                                            
S,MES,D,B,,,,HD,OY,03680,H H,N14453660,E042582340,,,,E0020,,,,,WGE,HODEIDAH,SMESDB       HD    OY103680H H  N14453660E042582340                       E0020           WGEHODEIDAH                      ,S,Simulation application continuation,SMESDB       HD    OY2S     N21                                                                                            
S,MES,D,B,,,,HMA,OO,02880,H  W,N19581200,E056164100,,,,E0010,,,,,U,HAIMA,SMESDB       HMA   OO102880H  W N19581200E056164100                       E0010           U  HAIMA                         ,S,Simulation application continuation,SMESDB       HMA   OO2S     U21                                                                                            
S,MES,D,B,,,,HRT,OA,04120,H MW,N34124100,E062135370,,,,E0040,,,,,WGE,HERAT,SMESDB       HRT   OA104120H MW N34124100E062135370                       E0040           WGEHERAT                         ,S,Simulation application continuation,SMESDB       HRT   OA2S     N24                                                                                            
S,MES,D,B,,,,HSA,OI,02300,H MW,N32555730,E051333640,,,,E0030,,,,,WGE,HESA (ESFAHAN),SMESDB       HSA   OI102300H MW N32555730E051333640                       E0030           WGEHESA (ESFAHAN)                ,S,Simulation application continuation,SMESDB       HSA   OI2S     U24                                                05256                                       
S,MES,D,B,,,,HTY,LT,03360,H L,N36214660,E036172470,,,,E0060,,,,,WGE,HATAY,SMESDB       HTY   LT103360H L  N36214660E036172470                       E0060           WGEHATAY                         ,S,Simulation application continuation,SMESDB       HTY   LT2S     N24                                                                                            
S,MES,D,B,,,,HW,VI,04000,H  W,N29015160,E079282590,,,,E0010,,,,,WGE,PANTNAGAR,SMESDB       HW    VI104000H  W N29015160E079282590                       E0010           WGEPANTNAGAR                     ,S,Simulation application continuation,SMESDB       HW    VI2S     U21                                                                                            
S,MES,D,B,,,,IFN,OI,03370,H LW,N32445640,E051525090,,,,E0040,,,,,WGE,ESFAHAN,SMESDB       IFN   OI103370H LW N32445640E051525090                       E0040           WGEESFAHAN                       ,S,Simulation application continuation,SMESDB       IFN   OI2S     U24                                                                                            
S,MES,D,B,,,,IKA,OI,02010,H L,N35242850,E051110510,,,,E0050,,,,,WGE,IMAM KHOMAINI,SMESDB       IKA   OI102010H L  N35242850E051110510                       E0050           WGEIMAM KHOMAINI                 ,S,Simulation application continuation,SMESDB       IKA   OI2S     U24                                                                                            
S,MES,D,B,,,,IPT,LT,03490,H LW,N37503180,E030204120,,,,E0050,,,,,WGE,ISPARTA,SMESDB       IPT   LT103490H LW N37503180E030204120                       E0050           WGEISPARTA                       ,S,Simulation application continuation,SMESDB       IPT   LT2S     U24                                                                                            
S,MES,D,B,,,,ISR,OI,03090,H MW,N27135820,E060430320,,,,E0020,,,,,WGE,IRAN SHAHR,SMESDB       ISR   OI103090H MW N27135820E060430320                       E0020           WGEIRAN SHAHR                    ,S,Simulation application continuation,SMESDB       ISR   OI2S     U24                                                                                            
S,MES,D,B,,,,JD,OM,03025,H LW,N24113600,E052373000,,,,E0010,,,,,WGE,JEBEL DHANA,SMESDB       JD    OM103025H LW N24113600E052373000                       E0010           WGEJEBEL DHANA                   ,S,Simulation application continuation,SMESDB       JD    OM2S     U24                                                                                            
S,MES,D,B,,,,JH,VE,03140,H  W,N21551850,E084020460,,,,W0000,,,,,WGE,JHARSUGUDA,SMESDB       JH    VE103140H  W N21551850E084020460                       W0000           WGEJHARSUGUDA                    ,S,Simulation application continuation,SMESDB       JH    VE2S     U21                                                                                            
S,MES,D,B,,,,JIR,OI,02760,H MW,N28435270,E057401960,,,,E0030,,,,,WGE,JIROFT,SMESDB       JIR   OI102760H MW N28435270E057401960                       E0030           WGEJIROFT                        ,S,Simulation application continuation,SMESDB       JIR   OI2S     U24                                                                                            
S,MES,D,B,,,,JRM,OI,03740,H MW,N28350630,E053350310,,,,E0020,,,,,WGE,JAHROM,SMESDB       JRM   OI103740H MW N28350630E053350310                       E0020           WGEJAHROM                        ,S,Simulation application continuation,SMESDB       JRM   OI2S     U24                                                                                            
S,MES,D,B,,,,JSK,OI,03490,H  W,N25390580,E057470050,,,,E0020,,,,,WGE,JASK,SMESDB       JSK   OI103490H  W N25390580E057470050                       E0020           WGEJASK                          ,S,Simulation application continuation,SMESDB       JSK   OI2S     U21                                                                                            
S,MES,D,B,,,,KA,OP,02440,H  W,N24494056,E066395193,,,,E0010,,,,,WGE,CAPE MONZE,SMESDB       KA    OP102440H  W N24494056E066395193                       E0010           WGECAPE MONZE                    ,S,Simulation application continuation,SMESDB       KA    OP2S     U21                                                                                            
